insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.041,0.018,0,
0.043,0.019,0,
0.050,0.021,0,
0.041,0.024,0,
0.110,0.022,0,
0.159,0.027,0,
0.219,0.029,0,
0.298,0.024,0,
0.634,0.063,0,
0.049,0.020,0,
0.043,0.018,0,
0.044,0.020,0,
0.060,0.019,0,
0.039,0.022,0,
0.041,0.023,0,
0.070,0.023,0,
0.053,0.024,0,
0.039,0.020,0,
0.045,0.021,0,
0.045,0.020,0,
0.089,0.020,0,
0.047,0.021,0,
0.037,0.023,0,
0.039,0.020,0,
0.046,0.025,0,
0.044,0.024,0,
0.048,0.019,0,
0.074,0.021,0,
0.086,0.020,0,
0.044,0.019,0,
0.040,0.018,0,
0.084,0.022,0,
0.042,0.022,0,
0.045,0.020,0,
0.043,0.030,0,
0.042,0.019,0,
0.036,0.024,0,
0.045,0.019,0,
0.043,0.024,0,
0.054,0.020,0,
0.067,0.021,0,
0.047,0.022,0,
0.041,0.020,0,
0.054,0.018,0,
0.039,0.019,0,
0.046,0.022,0,
0.066,0.025,0,
0.041,0.022,0,
0.048,0.018,0,
0.044,0.022,0,
0.045,0.020,0,
0.050,0.025,0,
0.069,0.022,0,
0.044,0.025,0,
0.038,0.019,0,
0.052,0.018,0,
0.047,0.023,0,
0.056,0.018,0,
0.066,0.081,0,
0.038,0.019,0,
0.041,0.023,0,
0.042,0.021,0,
0.054,0.022,0,
0.087,0.024,0,
0.045,0.018,0,
0.047,0.023,0,
0.043,0.024,0,
0.042,0.025,0,
0.037,0.018,0,
0.088,0.019,0,
0.043,0.021,0,
0.039,0.021,0,
0.044,0.020,0,
0.091,0.023,0,
0.039,0.026,0,
0.042,0.022,0,
0.042,0.018,0,
0.044,0.032,0,
0.050,0.020,0,
0.044,0.022,0,
0.048,0.019,0,
0.055,0.022,0,
0.042,0.017,0,
0.045,0.022,0,
0.046,0.023,0,
0.045,0.021,0,
0.090,0.026,0,
0.045,0.023,0,
0.044,0.024,0,
0.051,0.025,0,
0.054,0.022,0,
0.055,0.021,0,
0.152,0.018,0,
0.048,0.019,0,
0.041,0.019,0,
0.073,0.028,0,
0.072,0.021,0,
0.072,0.023,0,
0.068,0.025,0,
0.072,0.023,0,
0.059,0.022,0,
0.066,0.021,0,
0.157,0.018,0,
0.103,0.025,0,
0.063,0.022,0,
0.056,0.022,0,
0.052,0.022,0,
0.055,0.023,0,
0.056,0.025,0,
0.046,0.021,0,
0.068,0.080,0,
0.253,0.024,0,
0.329,0.028,0,
0.192,0.019,0,
0.297,0.028,0,
0.250,0.021,0,
0.227,0.025,0,
0.074,0.017,0,
0.050,0.019,0,
0.057,0.024,0,
0.052,0.023,0,
0.057,0.018,0,
0.043,0.018,0,
0.067,0.022,0,
0.111,0.022,0,
0.073,0.022,0,
0.044,0.020,0,
0.044,0.018,0,
0.042,0.021,0,
0.042,0.020,0,
0.043,0.037,0,
0.049,0.019,0,
0.065,0.046,0,
0.109,0.020,0,
0.093,0.024,0,
0.113,0.023,0,
0.118,0.019,0,
0.089,0.024,0,
0.080,0.018,0,
0.146,0.023,0,
0.100,0.021,0,
0.105,0.032,0,
0.115,0.023,0,
0.117,0.018,0,
0.107,0.022,0,
0.106,0.020,0,
0.122,0.030,0,
0.112,0.021,0,
0.814,0.018,0,
0.093,0.019,0,
0.211,0.026,0,
0.170,0.025,0,
0.172,0.020,0,
0.162,0.020,0,
0.143,0.022,0,
0.131,0.027,0,
0.181,0.022,0,
0.139,0.019,0,
0.126,0.017,0,
0.167,0.020,0,
0.137,0.018,0,
0.129,0.025,0,
0.134,0.025,0,
24.119,0.022,0,
0.064,0.023,0,
0.057,0.021,0,
0.056,0.021,0,
0.078,0.020,0,
0.047,0.026,0,
0.091,0.032,0,
0.931,0.025,0,
0.188,0.028,0,
0.071,0.025,0,
0.077,0.020,0,
0.072,0.024,0,
0.076,0.023,0,
0.067,0.024,0,
0.065,0.020,0,
0.046,0.023,0,
0.048,0.020,0,
0.052,0.021,0,
0.047,0.021,0,
7.826,0.022,0,
0.041,0.018,0,
0.057,0.020,0,
0.041,0.024,0,
0.039,0.028,0,
0.047,0.022,0,
0.050,0.021,0,
0.039,0.021,0,
0.044,0.024,0,
0.045,0.021,0,
0.062,0.024,0,
0.057,0.024,0,
0.042,0.026,0,
0.045,0.022,0,
0.036,0.047,0,
0.049,0.019,0,
0.043,0.020,0,
0.050,0.021,0,
0.037,0.018,0,
0.033,0.026,0,
0.046,0.024,0,
0.045,0.017,0,
0.063,0.024,0,
0.049,0.021,0,
0.047,0.020,0,
0.125,0.018,0,
0.046,0.019,0,
0.080,0.023,0,
0.042,0.029,0,
0.036,0.022,0,
0.045,0.023,0,
0.043,0.022,0,
0.041,0.023,0,
0.085,0.022,0,
0.041,0.021,0,
0.049,0.024,0,
0.042,0.034,0,
0.046,0.022,0,
0.043,0.021,0,
0.087,0.019,0,
0.058,0.023,0,
0.044,0.020,0,
0.044,0.020,0,
0.049,0.026,0,
0.042,0.024,0,
0.072,0.021,0,
0.045,0.017,0,
0.038,0.025,0,
0.050,0.021,0,
0.041,0.025,0,
0.762,0.024,0,
0.045,0.021,0,
0.041,0.023,0,
0.044,0.033,0,
0.077,0.021,0,
0.049,0.065,0,
0.047,0.023,0,
0.042,0.021,0,
0.048,0.023,0,
0.047,0.022,0,
0.055,0.031,0,
0.091,0.020,0,
0.040,0.022,0,
0.044,0.023,0,
0.041,0.021,0,
0.042,0.025,0,
0.037,0.023,0,
0.042,0.025,0,
0.052,0.025,0,
0.072,0.017,0,
0.043,0.021,0,
0.070,0.020,0,
0.055,0.022,0,
0.081,0.020,0,
0.067,0.020,0,
0.067,0.028,0,
0.070,0.024,0,
0.058,0.022,0,
0.081,0.025,0,
0.043,0.023,0,
0.063,0.024,0,
0.095,0.019,0,
0.039,0.022,0,
0.046,0.025,0,
0.041,0.022,0,
0.041,0.016,0,
0.042,0.027,0,
0.060,0.024,0,
0.046,0.020,0,
0.043,0.020,0,
0.038,0.024,0,
0.040,0.022,0,
0.039,0.034,0,
0.095,0.026,0,
0.054,0.023,0,
0.054,0.024,0,
0.079,0.022,0,
0.070,0.021,0,
0.103,0.072,0,
0.413,0.022,0,
0.130,0.031,0,
0.194,0.021,0,
0.130,0.021,0,
0.127,0.020,0,
0.155,0.022,0,
0.136,0.020,0,
0.133,0.020,0,
0.122,0.021,0,
0.116,0.019,0,
0.109,0.022,0,
0.126,0.023,0,
0.131,0.023,0,
0.108,0.023,0,
0.238,0.022,0,
0.106,0.024,0,
0.090,0.021,0,
0.100,0.020,0,
0.157,0.020,0,
0.133,0.023,0,
0.101,0.020,0,
0.045,0.020,0,
0.083,0.022,0,
0.047,0.021,0,
0.108,0.022,0,
0.104,0.024,0,
0.179,0.026,0,
0.191,0.022,0,
0.378,0.021,0,
0.231,0.023,0,
0.197,0.021,0,
0.172,0.021,0,
0.342,0.024,0,
0.124,0.021,0,
0.112,0.021,0,
0.147,0.021,0,
0.101,0.021,0,
0.101,0.018,0,
0.110,0.020,0,
0.125,0.023,0,
0.089,0.021,0,
0.067,0.019,0,
0.103,0.022,0,
0.144,0.023,0,
0.096,0.022,0,
0.094,0.023,0,
0.091,0.021,0,
0.142,0.020,0,
0.098,0.026,0,
0.098,0.023,0,
0.081,0.023,0,
0.117,0.024,0,
0.043,0.022,0,
0.044,0.023,0,
0.045,0.017,0,
0.079,0.020,0,
0.108,0.034,0,
0.068,0.027,0,
0.064,0.025,0,
0.063,0.024,0,
0.053,0.019,0,
0.067,0.025,0,
0.059,0.022,0,
0.076,0.025,0,
0.056,0.021,0,
0.144,0.031,0,
0.184,0.029,0,
0.314,0.024,0,
0.313,0.022,0,
0.051,0.020,0,
0.056,0.022,0,
0.048,0.023,0,
0.045,0.018,0,
0.076,0.020,0,
0.047,0.026,0,
0.049,0.020,0,
0.045,0.019,0,
0.041,0.022,0,
0.050,0.039,0,
0.046,0.020,0,
0.040,0.022,0,
0.045,0.023,0,
0.037,0.023,0,
0.035,0.018,0,
0.044,0.024,0,
0.049,0.021,0,
0.040,0.031,0,
0.046,0.022,0,
0.040,0.025,0,
0.047,0.024,0,
0.042,0.023,0,
0.084,0.019,0,
0.048,0.023,0,
0.042,0.020,0,
0.039,0.020,0,
0.035,0.021,0,
0.039,0.020,0,
0.058,0.019,0,
0.039,0.025,0,
0.044,0.020,0,
0.046,0.022,0,
0.039,0.021,0,
0.058,0.032,0,
0.077,0.018,0,
0.085,0.022,0,
0.091,0.023,0,
0.058,0.022,0,
0.065,0.024,0,
0.073,0.020,0,
0.048,0.019,0,
0.065,0.021,0,
0.070,0.024,0,
0.065,0.031,0,
0.063,0.021,0,
0.062,0.019,0,
0.074,0.031,0,
0.091,0.026,0,
0.146,0.022,0,
0.099,0.018,0,
0.089,0.021,0,
0.073,0.023,0,
0.149,0.021,0,
0.094,0.019,0,
0.077,0.020,0,
0.099,0.020,0,
0.118,0.018,0,
0.080,0.021,0,
0.064,0.021,0,
0.072,0.024,0,
0.065,0.023,0,
0.039,0.021,0,
0.038,0.026,0,
0.045,0.017,0,
0.044,0.022,0,
0.043,0.021,0,
0.035,0.020,0,
0.064,0.020,0,
0.098,0.022,0,
0.047,0.023,0,
0.037,0.021,0,
0.042,0.020,0,
0.043,0.022,0,
0.041,0.023,0,
0.041,0.021,0,
0.046,0.024,0,
0.055,0.017,0,
0.046,0.024,0,
0.038,0.020,0,
0.065,0.022,0,
0.042,0.024,0,
0.049,0.017,0,
0.043,0.019,0,
0.044,0.032,0,
0.043,0.023,0,
0.040,0.021,0,
0.044,0.024,0,
0.043,0.022,0,
0.040,0.034,0,
0.046,0.020,0,
0.039,0.018,0,
0.035,0.025,0,
0.046,0.022,0,
0.044,0.020,0,
0.041,0.024,0,
0.058,0.025,0,
0.036,0.020,0,
0.041,0.023,0,
0.045,0.020,0,
0.057,0.021,0,
0.046,0.020,0,
0.102,0.022,0,
0.114,0.020,0,
0.043,0.022,0,
0.042,0.025,0,
0.043,0.022,0,
0.045,0.025,0,
0.042,0.020,0,
0.039,0.021,0,
0.042,0.026,0,
0.036,0.021,0,
0.042,0.021,0,
0.062,0.018,0,
0.045,0.020,0,
0.039,0.023,0,
0.147,0.023,0,
0.050,0.040,0,
0.119,0.021,0,
0.150,0.025,0,
0.386,0.024,0,
0.056,0.021,0,
0.071,0.020,0,
0.069,0.017,0,
0.048,0.020,0,
0.044,0.020,0,
0.070,0.024,0,
0.082,0.024,0,
0.160,0.018,0,
0.115,0.023,0,
0.090,0.018,0,
0.193,0.021,0,
0.135,0.019,0,
0.124,0.024,0,
0.135,0.022,0,
0.137,0.022,0,
0.082,0.027,0,
0.065,0.025,0,
0.093,0.020,0,
0.126,0.026,0,
0.049,0.017,0,
0.045,0.019,0,
0.047,0.024,0,
0.045,0.018,0,
0.045,0.020,0,
0.043,0.025,0,
0.042,0.019,0,
0.051,0.025,0,
0.042,0.020,0,
0.042,0.023,0,
0.039,0.020,0,
0.056,0.023,0,
0.051,0.020,0,
0.041,0.023,0,
0.043,0.021,0,
0.050,0.020,0,
0.037,0.020,0,
0.042,0.024,0,
0.043,0.022,0,
0.055,0.023,0,
0.052,0.021,0,
0.048,0.023,0,
0.037,0.025,0,
0.079,0.021,0,
0.054,0.025,0,
0.049,0.020,0,
0.048,0.022,0,
0.103,0.020,0,
0.041,0.021,0,
0.049,0.018,0,
0.069,0.021,0,
0.038,0.018,0,
0.043,0.023,0,
0.040,0.022,0,
0.072,0.021,0,
0.040,0.020,0,
0.044,0.026,0,
0.041,0.022,0,
0.056,0.018,0,
0.046,0.024,0,
0.042,0.021,0,
0.050,0.023,0,
0.046,0.019,0,
0.038,0.019,0,
0.044,0.020,0,
0.043,0.020,0,
0.038,0.021,0,
0.048,0.022,0,
0.047,0.023,0,
0.047,0.038,0,
0.048,0.019,0,
0.044,0.020,0,
0.035,0.019,0,
0.041,0.035,0,
0.053,0.017,0,
0.046,0.025,0,
0.045,0.020,0,
0.034,0.048,0,
0.043,0.022,0,
0.041,0.021,0,
0.061,0.027,0,
0.046,0.020,0,
0.047,0.025,0,
0.041,0.020,0,
0.045,0.021,0,
0.032,0.026,0,
0.054,0.019,0,
0.046,0.019,0,
0.038,0.020,0,
0.044,0.038,0,
0.038,0.025,0,
0.042,0.018,0,
0.061,0.021,0,
0.051,0.020,0,
0.035,0.021,0,
0.042,0.022,0,
0.054,0.025,0,
0.047,0.019,0,
0.056,0.018,0,
0.046,0.021,0,
0.042,0.021,0,
0.042,0.020,0,
0.051,0.021,0,
0.040,0.022,0,
0.081,0.024,0,
0.049,0.020,0,
0.041,0.018,0,
0.043,0.024,0,
0.042,0.044,0,
0.047,0.022,0,
0.046,0.023,0,
0.044,0.022,0,
0.044,0.020,0,
0.054,0.029,0,
0.045,0.026,0,
0.040,0.020,0,
0.065,0.022,0,
0.037,0.025,0,
0.045,0.019,0,
0.041,0.019,0,
0.040,0.020,0,
0.057,0.021,0,
0.039,0.018,0,
0.039,0.018,0,
0.046,0.023,0,
0.051,0.019,0,
0.048,0.023,0,
0.044,0.024,0,
0.056,0.024,0,
0.052,0.022,0,
0.050,0.028,0,
0.047,0.023,0,
0.057,0.018,0,
0.124,0.018,0,
0.059,0.021,0,
0.040,0.022,0,
0.055,0.024,0,
0.066,0.024,0,
0.092,0.021,0,
0.051,0.024,0,
0.048,0.018,0,
0.049,0.026,0,
0.062,0.022,0,
0.086,0.020,0,
0.065,0.022,0,
0.051,0.021,0,
0.096,0.023,0,
0.076,0.021,0,
0.156,0.027,0,
0.118,0.023,0,
0.115,0.022,0,
0.177,0.019,0,
0.115,0.017,0,
0.139,0.024,0,
0.102,0.016,0,
0.093,0.075,0,
0.159,0.021,0,
0.080,0.023,0,
0.154,0.023,0,
0.141,0.024,0,
0.126,0.021,0,
0.099,0.021,0,
0.136,0.021,0,
0.065,0.020,0,
0.044,0.022,0,
0.040,0.023,0,
0.047,0.023,0,
0.069,0.025,0,
0.058,0.022,0,
0.046,0.044,0,
0.058,0.023,0,
0.049,0.021,0,
0.100,0.022,0,
0.062,0.025,0,
0.054,0.020,0,
0.057,0.019,0,
0.060,0.036,0,
0.054,0.025,0,
0.065,0.025,0,
0.058,0.020,0,
0.083,0.021,0,
0.068,0.022,0,
0.064,0.023,0,
0.146,0.017,0,
0.106,0.023,0,
0.098,0.021,0,
0.222,0.018,0,
0.088,0.022,0,
0.098,0.022,0,
0.097,0.023,0,
0.070,0.025,0,
0.055,0.022,0,
0.065,0.027,0,
0.045,0.023,0,
0.034,0.020,0,
0.040,0.018,0,
0.134,0.020,0,
0.092,0.021,0,
0.098,0.022,0,
0.124,0.021,0,
0.193,0.023,0,
0.135,0.018,0,
0.151,0.024,0,
0.174,0.025,0,
0.147,0.025,0,
0.098,0.027,0,
0.139,0.059,0,
0.105,0.022,0,
0.107,0.023,0,
0.113,0.019,0,
0.159,0.019,0,
0.106,0.022,0,
0.094,0.023,0,
0.112,0.018,0,
0.148,0.023,0,
0.092,0.017,0,
0.100,0.022,0,
0.108,0.021,0,
0.107,0.019,0,
0.117,0.021,0,
0.107,0.020,0,
0.104,0.021,0,
0.093,0.023,0,
0.104,0.020,0,
0.102,0.026,0,
0.114,0.024,0,
0.118,0.042,0,
0.107,0.020,0,
0.090,0.024,0,
0.083,0.024,0,
0.145,0.021,0,
0.093,0.024,0,
0.087,0.033,0,
0.089,0.020,0,
0.113,0.020,0,
0.111,0.021,0,
0.102,0.020,0,
0.111,0.023,0,
0.107,0.019,0,
0.063,0.020,0,
0.042,0.020,0,
0.050,0.023,0,
0.043,0.024,0,
0.070,0.019,0,
0.050,0.020,0,
0.059,0.020,0,
0.061,0.022,0,
0.044,0.026,0,
0.045,0.023,0,
0.068,0.023,0,
0.054,0.021,0,
0.086,0.046,0,
0.053,0.023,0,
0.046,0.027,0,
0.045,0.022,0,
0.042,0.021,0,
0.041,0.039,0,
0.047,0.023,0,
0.047,0.018,0,
0.096,0.020,0,
0.292,0.026,0,
0.253,0.023,0,
0.214,0.020,0,
0.108,0.027,0,
0.170,0.026,0,
0.102,0.017,0,
0.095,0.032,0,
0.066,0.020,0,
0.082,0.023,0,
0.064,0.025,0,
0.070,0.024,0,
0.044,0.018,0,
0.039,0.022,0,
0.042,0.018,0,
0.037,0.023,0,
0.043,0.022,0,
0.075,0.020,0,
0.090,0.020,0,
0.128,0.024,0,
0.090,0.044,0,
0.089,0.021,0,
0.102,0.022,0,
9.118,0.021,0,
0.113,0.023,0,
0.087,0.034,0,
0.149,0.023,0,
0.072,0.021,0,
0.059,0.022,0,
0.146,0.021,0,
0.048,0.023,0,
0.045,0.020,0,
0.083,0.020,0,
0.041,0.020,0,
0.045,0.019,0,
0.050,0.020,0,
0.038,0.034,0,
0.066,0.017,0,
0.044,0.021,0,
0.070,0.020,0,
0.077,0.023,0,
0.043,0.024,0,
0.038,0.022,0,
0.043,0.024,0,
0.046,0.026,0,
1.825,0.021,0,
0.072,0.020,0,
0.296,0.023,0,
0.042,0.022,0,
0.051,0.087,0,
0.043,0.021,0,
0.066,0.024,0,
0.056,0.023,0,
0.042,0.024,0,
0.102,0.019,0,
0.054,0.022,0,
0.052,0.021,0,
0.068,0.023,0,
0.047,0.017,0,
0.121,0.023,0,
0.068,0.025,0,
0.047,0.023,0,
0.050,0.021,0,
0.050,0.023,0,
0.044,0.018,0,
0.048,0.024,0,
0.043,0.021,0,
0.091,0.023,0,
0.153,0.019,0,
0.101,0.024,0,
0.106,0.026,0,
0.101,0.026,0,
0.145,0.044,0,
0.083,0.018,0,
0.097,0.022,0,
0.279,0.019,0,
0.199,0.021,0,
0.116,0.021,0,
0.148,0.024,0,
0.131,0.022,0,
0.195,0.025,0,
0.131,0.018,0,
0.135,0.022,0,
0.148,0.027,0,
0.183,0.019,0,
0.142,0.022,0,
0.406,0.027,0,
0.295,0.023,0,
0.318,0.019,0,
0.169,0.023,0,
0.108,0.114,0,
0.134,0.022,0,
0.132,0.022,0,
0.168,0.021,0,
0.142,0.020,0,
0.143,0.023,0,
0.097,0.021,0,
0.172,0.017,0,
0.225,0.020,0,
0.242,0.020,0,
0.171,0.022,0,
0.230,0.021,0,
0.324,0.025,0,
0.159,0.020,0,
0.295,0.023,0,
0.195,0.022,0,
0.230,0.020,0,
0.189,0.019,0,
0.184,0.020,0,
0.216,0.022,0,
0.159,0.020,0,
0.173,0.024,0,
0.166,0.022,0,
0.063,0.024,0,
0.061,0.021,0,
0.064,0.021,0,
0.078,0.029,0,
0.059,0.025,0,
0.056,0.026,0,
0.062,0.023,0,
0.056,0.020,0,
0.067,0.020,0,
0.071,0.023,0,
0.089,0.020,0,
0.067,0.020,0,
0.062,0.017,0,
0.115,0.022,0,
0.069,0.023,0,
0.071,0.041,0,
0.103,0.023,0,
0.128,0.022,0,
0.088,0.021,0,
0.082,0.023,0,
0.093,0.049,0,
0.132,0.021,0,
0.097,0.024,0,
0.099,0.023,0,
0.087,0.025,0,
0.132,0.021,0,
0.090,0.023,0,
0.097,0.022,0,
0.093,0.052,0,
0.155,0.020,0,
0.108,0.020,0,
0.093,0.022,0,
0.106,0.022,0,
0.191,0.020,0,
0.099,0.025,0,
0.099,0.021,0,
0.111,0.027,0,
0.090,0.019,0,
0.090,0.029,0,
0.098,0.020,0,
0.095,0.022,0,
0.254,0.021,0,
0.100,0.021,0,
0.117,0.022,0,
0.121,0.027,0,
0.090,0.020,0,
0.045,0.023,0,
0.049,0.023,0,
0.050,0.019,0,
0.088,0.033,0,
0.055,0.023,0,
0.052,0.020,0,
0.051,0.022,0,
0.058,0.020,0,
0.081,0.022,0,
0.049,0.027,0,
0.050,0.034,0,
0.049,0.016,0,
0.044,0.019,0,
0.047,0.021,0,
0.055,0.021,0,
0.044,0.023,0,
0.043,0.022,0,
0.048,0.018,0,
0.064,0.022,0,
0.084,0.026,0,
0.049,0.021,0,
0.041,0.024,0,
0.048,0.020,0,
0.052,0.021,0,
0.046,0.026,0,
0.068,0.031,0,
0.051,0.019,0,
0.044,0.024,0,
0.062,0.023,0,
0.044,0.020,0,
0.048,0.026,0,
0.071,0.025,0,
0.149,0.023,0,
0.276,0.028,0,
0.356,0.022,0,
0.382,0.023,0,
0.071,0.021,0,
0.055,0.022,0,
0.049,0.021,0,
0.049,0.057,0,
0.045,0.021,0,
0.086,0.021,0,
0.044,0.022,0,
0.042,0.021,0,
0.046,0.021,0,
0.040,0.024,0,
0.047,0.024,0,
0.068,0.023,0,
0.041,0.022,0,
0.039,0.019,0,
0.038,0.022,0,
0.047,0.025,0,
0.041,0.025,0,
0.075,0.022,0,
0.044,0.021,0,
0.039,0.019,0,
0.048,0.021,0,
0.048,0.020,0,
0.103,0.019,0,
0.043,0.018,0,
0.042,0.023,0,
0.039,0.023,0,
0.051,0.021,0,
0.042,0.024,0,
0.075,0.020,0,
0.034,0.022,0,
0.051,0.020,0,
0.040,0.023,0,
0.037,0.023,0,
0.037,0.023,0,
0.073,0.021,0,
0.042,0.023,0,
0.037,0.020,0,
0.043,0.018,0,
0.057,0.020,0,
0.046,0.018,0,
0.069,0.021,0,
0.041,0.021,0,
0.050,0.024,0,
0.042,0.020,0,
0.041,0.021,0,
0.050,0.021,0,
0.091,0.023,0,
