insert() runtime [ms],get() runtime [ms],memory usage [kB],
3.374,0.010,0.912,
3.167,0.011,0.912,
3.532,0.015,0.912,
3.097,0.015,0.912,
3.075,0.006,0.912,
3.071,0.008,0.912,
3.044,0.010,0.912,
3.092,0.010,0.912,
3.228,0.013,0.912,
3.527,0.015,0.912,
3.666,0.014,0.912,
3.341,0.010,0.912,
3.148,0.014,0.912,
3.273,0.014,0.912,
3.113,0.015,0.912,
3.043,0.008,0.912,
3.087,0.008,0.912,
3.016,0.011,0.912,
3.228,0.012,0.912,
3.204,0.012,0.912,
3.501,0.019,0.912,
3.253,0.009,0.912,
3.296,0.013,0.912,
3.142,0.010,0.912,
3.222,0.013,0.912,
3.209,0.010,0.912,
3.065,0.029,0.912,
2.997,0.011,0.912,
3.066,0.010,0.912,
3.201,0.010,0.912,
3.289,0.008,0.912,
3.354,0.017,0.912,
3.298,0.014,0.912,
3.264,0.010,0.912,
3.162,0.011,0.912,
3.137,0.006,0.912,
3.272,0.008,0.912,
3.064,0.018,0.912,
3.082,0.010,0.912,
3.121,0.013,0.912,
3.176,0.011,0.912,
3.168,0.015,0.912,
3.423,0.014,0.912,
3.293,0.014,0.912,
3.271,0.014,0.912,
2.985,0.011,0.912,
3.227,0.010,0.912,
3.032,0.009,0.912,
3.023,0.007,0.912,
3.103,0.014,0.912,
3.195,0.011,0.912,
3.162,0.010,0.912,
3.220,0.012,0.912,
3.451,0.016,0.912,
3.341,0.012,0.912,
3.252,0.014,0.912,
3.107,0.010,0.912,
3.216,0.009,0.912,
3.061,0.009,0.912,
3.021,0.010,0.912,
3.048,0.008,0.912,
3.301,0.009,0.912,
3.127,0.011,0.912,
3.238,0.012,0.912,
3.357,0.016,0.912,
3.448,0.012,0.912,
3.421,0.012,0.912,
3.228,0.011,0.912,
3.124,0.011,0.912,
3.019,0.009,0.912,
3.047,0.008,0.912,
3.025,0.011,0.912,
3.257,0.011,0.912,
3.178,0.011,0.912,
3.222,0.012,0.912,
3.412,0.016,0.912,
3.383,0.016,0.912,
3.405,0.015,0.912,
3.161,0.012,0.912,
3.232,0.010,0.912,
3.122,0.012,0.912,
3.061,0.018,0.912,
3.045,0.011,0.912,
3.148,0.015,0.912,
3.225,0.014,0.912,
3.209,0.010,0.912,
3.441,0.017,0.912,
3.291,0.012,0.912,
3.342,0.016,0.912,
3.309,0.009,0.912,
3.205,0.008,0.912,
3.008,0.007,0.912,
3.057,0.010,0.912,
3.045,0.010,0.912,
3.079,0.015,0.912,
3.323,0.012,0.912,
3.244,0.011,0.912,
3.389,0.015,0.912,
3.403,0.013,0.912,
3.353,0.012,0.912,
3.476,0.014,0.912,
3.079,0.010,0.912,
3.112,0.009,0.912,
3.078,0.011,0.912,
3.043,0.011,0.912,
3.012,0.008,0.912,
3.257,0.011,0.912,
3.218,0.010,0.912,
3.224,0.028,0.912,
3.259,0.010,0.912,
3.279,0.012,0.912,
3.310,0.016,0.912,
3.220,0.009,0.912,
3.085,0.012,0.912,
3.053,0.009,0.912,
2.985,0.010,0.912,
3.082,0.006,0.912,
3.227,0.008,0.912,
3.270,0.011,0.912,
3.144,0.014,0.912,
3.148,0.013,0.912,
3.289,0.015,0.912,
3.351,0.014,0.912,
3.456,0.011,0.912,
3.050,0.007,0.912,
3.082,0.012,0.912,
3.064,0.009,0.912,
3.081,0.011,0.912,
3.131,0.009,0.912,
3.236,0.012,0.912,
3.368,0.013,0.912,
3.258,0.014,0.912,
3.277,0.014,0.912,
3.381,0.018,0.912,
3.403,0.013,0.912,
3.357,0.008,0.912,
3.052,0.011,0.912,
3.063,0.012,0.912,
2.999,0.009,0.912,
3.058,0.013,0.912,
3.192,0.010,0.912,
3.435,0.014,0.912,
3.353,0.016,0.912,
3.235,0.013,0.912,
3.365,0.009,0.912,
3.440,0.016,0.912,
3.230,0.009,0.912,
3.053,0.009,0.912,
3.036,0.008,0.912,
3.049,0.009,0.912,
3.067,0.012,0.912,
3.245,0.013,0.912,
3.358,0.020,0.912,
3.257,0.018,0.912,
3.366,0.016,0.912,
3.299,0.013,0.912,
3.387,0.020,0.912,
3.110,0.010,0.912,
3.100,0.011,0.912,
3.063,0.010,0.912,
3.112,0.010,0.912,
3.124,0.008,0.912,
3.333,0.010,0.912,
3.472,0.019,0.912,
3.256,0.012,0.912,
3.338,0.013,0.912,
3.172,0.012,0.912,
3.314,0.016,0.912,
3.213,0.007,0.912,
3.051,0.008,0.912,
3.061,0.010,0.912,
2.992,0.009,0.912,
3.165,0.013,0.912,
3.246,0.009,0.912,
3.515,0.008,0.912,
3.207,0.012,0.912,
3.278,0.014,0.912,
3.215,0.012,0.912,
3.272,0.010,0.912,
3.328,0.008,0.912,
3.049,0.011,0.912,
3.063,0.009,0.912,
3.054,0.009,0.912,
3.190,0.017,0.912,
3.393,0.014,0.912,
3.291,0.006,0.912,
3.335,0.014,0.912,
3.353,0.011,0.912,
3.189,0.011,0.912,
3.157,0.007,0.912,
3.289,0.010,0.912,
3.096,0.009,0.912,
