insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.047,0.004,0.912,
0.048,0.007,0.912,
0.045,0.003,0.912,
0.055,0.003,0.912,
0.042,0.005,0.912,
0.046,0.005,0.912,
0.044,0.005,0.912,
0.047,0.005,0.912,
0.050,0.005,0.912,
0.057,0.005,0.912,
0.051,0.004,0.912,
0.044,0.004,0.912,
0.048,0.002,0.912,
0.047,0.004,0.912,
0.048,0.005,0.912,
0.049,0.006,0.912,
0.047,0.005,0.912,
0.051,0.006,0.912,
0.053,0.004,0.912,
0.052,0.006,0.912,
0.054,0.005,0.912,
0.054,0.004,0.912,
0.055,0.006,0.912,
0.056,0.006,0.912,
0.055,0.003,0.912,
0.051,0.006,0.912,
0.058,0.006,0.912,
0.056,0.005,0.912,
0.052,0.005,0.912,
0.051,0.005,0.912,
0.049,0.005,0.912,
0.046,0.002,0.912,
0.059,0.004,0.912,
0.047,0.006,0.912,
0.063,0.005,0.912,
0.047,0.004,0.912,
0.050,0.007,0.912,
0.054,0.007,0.912,
0.056,0.005,0.912,
0.061,0.006,0.912,
0.063,0.007,0.912,
0.073,0.006,0.912,
0.060,0.007,0.912,
0.060,0.007,0.912,
0.063,0.004,0.912,
0.066,0.007,0.912,
0.064,0.004,0.912,
0.062,0.005,0.912,
0.058,0.007,0.912,
0.059,0.006,0.912,
0.058,0.007,0.912,
0.058,0.006,0.912,
0.057,0.006,0.912,
0.058,0.006,0.912,
0.059,0.004,0.912,
0.064,0.004,0.912,
0.059,0.005,0.912,
0.067,0.005,0.912,
0.057,0.002,0.912,
0.057,0.007,0.912,
0.053,0.001,0.912,
0.047,0.006,0.912,
0.058,0.006,0.912,
0.058,0.005,0.912,
0.055,0.006,0.912,
0.054,0.005,0.912,
0.056,0.004,0.912,
0.052,0.005,0.912,
0.052,0.003,0.912,
0.052,0.015,0.912,
0.054,0.005,0.912,
0.055,0.008,0.912,
0.055,0.005,0.912,
0.056,0.004,0.912,
0.057,0.007,0.912,
0.052,0.007,0.912,
0.057,0.006,0.912,
0.055,0.006,0.912,
0.047,0.004,0.912,
0.046,0.006,0.912,
0.038,0.004,0.912,
0.039,0.005,0.912,
0.039,0.005,0.912,
0.043,0.004,0.912,
0.054,0.004,0.912,
0.042,0.005,0.912,
0.043,0.002,0.912,
0.042,0.004,0.912,
0.043,0.005,0.912,
0.043,0.005,0.912,
0.045,0.006,0.912,
0.037,0.003,0.912,
0.040,0.004,0.912,
0.040,0.007,0.912,
0.041,0.006,0.912,
0.040,0.007,0.912,
0.037,0.005,0.912,
0.037,0.004,0.912,
0.031,0.005,0.912,
0.037,0.003,0.912,
0.031,0.005,0.912,
