insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.377,0.855,4.144,
0.161,0.847,4.144,
0.195,0.845,4.144,
0.226,0.872,4.144,
0.200,0.862,4.144,
0.225,0.865,4.144,
0.201,0.920,4.144,
0.203,0.867,4.144,
0.208,0.883,4.144,
0.199,0.881,4.144,
0.284,0.888,4.144,
0.201,0.876,4.144,
0.210,0.882,4.144,
0.194,1.070,4.144,
0.180,0.871,4.144,
0.215,0.882,4.144,
0.217,0.869,4.144,
0.218,0.858,4.144,
0.182,0.871,4.144,
0.172,0.857,4.144,
0.160,0.888,4.144,
0.161,0.852,4.144,
0.166,0.867,4.144,
0.164,1.285,4.144,
0.302,0.894,4.144,
0.314,0.904,4.144,
0.247,0.921,4.144,
0.221,0.893,4.144,
0.231,0.875,4.144,
0.169,0.902,4.144,
0.294,0.895,4.144,
0.181,0.877,4.144,
0.215,0.903,4.144,
0.230,1.251,4.144,
0.248,0.864,4.144,
0.211,0.856,4.144,
0.185,0.982,4.144,
0.185,0.867,4.144,
0.201,0.869,4.144,
0.186,0.878,4.144,
0.231,0.863,4.144,
0.172,0.869,4.144,
0.187,0.865,4.144,
0.170,0.886,4.144,
0.179,0.879,4.144,
0.207,0.883,4.144,
0.232,0.868,4.144,
0.229,0.876,4.144,
0.194,0.870,4.144,
0.199,0.869,4.144,
0.223,1.238,4.144,
0.279,0.896,4.144,
0.279,0.872,4.144,
0.213,0.844,4.144,
0.186,0.863,4.144,
0.168,0.857,4.144,
0.207,0.930,4.144,
0.307,0.894,4.144,
0.244,0.870,4.144,
0.212,1.128,4.144,
0.177,0.847,4.144,
0.248,0.877,4.144,
0.196,0.852,4.144,
0.240,0.864,4.144,
0.168,0.853,4.144,
0.170,0.866,4.144,
0.184,0.961,4.144,
0.193,0.864,4.144,
0.208,0.881,4.144,
0.201,0.886,4.144,
0.191,0.915,4.144,
0.186,0.870,4.144,
0.188,0.867,4.144,
0.193,0.866,4.144,
0.632,0.862,4.144,
0.232,0.848,4.144,
0.226,0.902,4.144,
0.273,0.875,4.144,
0.170,0.854,4.144,
0.166,0.871,4.144,
0.261,0.885,4.144,
0.227,0.882,4.144,
0.280,0.859,4.144,
0.164,1.091,4.144,
0.175,0.852,4.144,
0.168,0.853,4.144,
0.169,0.862,4.144,
0.201,0.857,4.144,
0.175,0.850,4.144,
0.182,0.874,4.144,
0.214,1.293,4.144,
0.263,0.896,4.144,
0.366,0.889,4.144,
0.284,0.929,4.144,
0.275,0.893,4.144,
0.208,0.875,4.144,
0.208,0.908,4.144,
0.204,0.883,4.144,
0.269,0.861,4.144,
0.202,0.912,4.144,
0.237,1.169,4.144,
0.225,0.840,4.144,
0.218,0.894,4.144,
0.265,0.890,4.144,
0.233,0.876,4.144,
0.223,0.878,4.144,
0.252,1.125,4.144,
0.253,0.934,4.144,
0.324,0.908,4.144,
0.433,0.913,4.144,
0.250,0.878,4.144,
0.180,0.876,4.144,
0.172,0.887,4.144,
0.204,0.867,4.144,
0.184,0.867,4.144,
0.167,0.926,4.144,
0.166,0.859,4.144,
0.174,0.869,4.144,
0.186,0.863,4.144,
0.166,0.996,4.144,
0.166,0.850,4.144,
0.163,0.878,4.144,
0.225,0.868,4.144,
0.253,0.867,4.144,
0.205,0.864,4.144,
0.201,0.873,4.144,
0.245,0.894,4.144,
0.200,0.880,4.144,
0.205,0.861,4.144,
0.212,1.058,4.144,
0.194,0.859,4.144,
0.192,0.892,4.144,
0.194,0.890,4.144,
0.355,0.873,4.144,
0.201,0.870,4.144,
0.195,0.879,4.144,
0.230,0.917,4.144,
0.245,1.043,4.144,
0.236,0.866,4.144,
0.174,0.972,4.144,
0.219,0.889,4.144,
0.487,0.926,4.144,
0.336,1.715,4.144,
0.341,0.888,4.144,
0.165,0.876,4.144,
0.199,0.875,4.144,
0.171,0.899,4.144,
0.165,0.868,4.144,
0.282,1.134,4.144,
0.172,0.863,4.144,
0.170,0.859,4.144,
0.168,0.875,4.144,
0.182,0.874,4.144,
0.236,0.875,4.144,
0.229,1.004,4.144,
0.179,0.895,4.144,
0.297,1.029,4.144,
0.171,0.878,4.144,
0.202,0.901,4.144,
0.196,1.038,4.144,
0.216,0.882,4.144,
0.188,1.376,4.144,
0.218,0.851,4.144,
0.202,0.876,4.144,
0.206,0.898,4.144,
0.319,0.871,4.144,
0.217,0.889,4.144,
0.235,0.858,4.144,
0.223,0.875,4.144,
0.160,0.866,4.144,
0.177,0.879,4.144,
0.205,0.926,4.144,
0.265,0.885,4.144,
0.304,0.902,4.144,
0.255,0.919,4.144,
0.182,0.879,4.144,
0.179,0.851,4.144,
0.231,0.873,4.144,
0.187,1.005,4.144,
0.166,0.858,4.144,
0.164,0.865,4.144,
0.173,1.009,4.144,
0.185,0.857,4.144,
0.167,0.864,4.144,
0.219,0.875,4.144,
0.706,0.870,4.144,
0.218,0.857,4.144,
0.164,0.859,4.144,
0.254,0.910,4.144,
0.217,0.883,4.144,
0.205,0.863,4.144,
0.213,0.930,4.144,
0.205,0.876,4.144,
0.209,0.871,4.144,
0.209,0.908,4.144,
0.211,0.906,4.144,
0.221,0.883,4.144,
0.201,0.894,4.144,
0.272,0.873,4.144,
0.179,0.856,4.144,
0.215,0.877,4.144,
0.208,0.945,4.144,
0.229,0.855,4.144,
0.166,0.864,4.144,
0.167,0.876,4.144,
0.171,0.864,4.144,
0.273,0.906,4.144,
0.324,0.874,4.144,
0.222,0.864,4.144,
0.169,0.858,4.144,
0.164,0.864,4.144,
0.162,0.892,4.144,
0.197,0.856,4.144,
0.165,0.866,4.144,
0.157,0.981,4.144,
0.178,0.874,4.144,
0.231,0.879,4.144,
0.251,0.888,4.144,
0.229,0.888,4.144,
0.171,0.858,4.144,
0.243,0.870,4.144,
0.199,0.891,4.144,
0.218,0.848,4.144,
0.196,0.868,4.144,
0.208,0.912,4.144,
0.198,1.182,4.144,
0.202,0.837,4.144,
0.196,0.903,4.144,
0.200,0.906,4.144,
0.227,0.875,4.144,
0.210,0.869,4.144,
0.175,0.844,4.144,
0.256,0.881,4.144,
0.212,0.881,4.144,
0.199,0.884,4.144,
0.170,0.877,4.144,
0.182,0.870,4.144,
0.189,0.858,4.144,
0.185,1.119,4.144,
0.169,0.842,4.144,
0.286,0.874,4.144,
0.260,0.893,4.144,
0.181,0.867,4.144,
0.167,0.860,4.144,
0.167,0.864,4.144,
0.155,0.878,4.144,
0.168,0.872,4.144,
0.170,0.867,4.144,
0.187,0.851,4.144,
0.314,0.894,4.144,
0.246,0.884,4.144,
0.220,0.867,4.144,
0.172,0.853,4.144,
0.741,0.872,4.144,
0.203,0.864,4.144,
0.196,0.862,4.144,
0.274,0.877,4.144,
0.179,0.921,4.144,
0.193,0.883,4.144,
0.301,0.874,4.144,
0.198,0.857,4.144,
0.218,0.911,4.144,
0.222,0.904,4.144,
0.224,0.878,4.144,
0.239,0.873,4.144,
0.242,1.191,4.144,
0.174,0.854,4.144,
0.199,0.872,4.144,
0.224,0.914,4.144,
0.256,0.907,4.144,
0.284,0.865,4.144,
0.175,0.878,4.144,
0.190,0.879,4.144,
0.265,0.895,4.144,
0.286,0.901,4.144,
0.174,0.958,4.144,
0.207,0.882,4.144,
0.167,0.875,4.144,
0.170,0.884,4.144,
0.344,0.872,4.144,
0.187,0.860,4.144,
0.203,0.858,4.144,
0.300,0.904,4.144,
0.189,0.895,4.144,
0.309,0.897,4.144,
0.201,0.875,4.144,
0.200,0.890,4.144,
0.188,0.878,4.144,
0.218,0.870,4.144,
0.235,0.880,4.144,
0.192,0.874,4.144,
0.185,0.874,4.144,
0.206,1.259,4.144,
0.239,0.857,4.144,
0.217,0.873,4.144,
0.223,0.947,4.144,
0.168,0.856,4.144,
0.167,0.868,4.144,
0.235,0.884,4.144,
0.280,0.894,4.144,
0.264,0.888,4.144,
0.180,0.868,4.144,
0.180,0.977,4.144,
0.169,0.865,4.144,
0.164,0.862,4.144,
0.172,0.878,4.144,
0.173,0.870,4.144,
0.340,0.882,4.144,
0.249,0.869,4.144,
0.174,0.862,4.144,
0.167,0.872,4.144,
0.225,0.868,4.144,
0.259,0.912,4.144,
0.214,0.890,4.144,
0.229,0.883,4.144,
0.171,0.895,4.144,
0.249,0.891,4.144,
0.226,0.872,4.144,
0.182,0.881,4.144,
0.184,1.146,4.144,
0.200,0.844,4.144,
0.207,0.862,4.144,
0.186,0.944,4.144,
0.189,0.867,4.144,
0.184,0.870,4.144,
0.186,1.001,4.144,
0.236,0.870,4.144,
0.217,0.873,4.144,
0.232,0.877,4.144,
0.222,0.896,4.144,
0.182,0.855,4.144,
0.183,0.869,4.144,
0.215,1.347,4.144,
0.270,0.861,4.144,
0.292,0.867,4.144,
0.182,0.918,4.144,
0.176,0.861,4.144,
0.170,0.865,4.144,
0.168,0.862,4.144,
0.190,0.867,4.144,
0.164,0.866,4.144,
0.228,0.922,4.144,
0.312,0.948,4.144,
0.255,0.887,4.144,
0.252,0.878,4.144,
0.189,0.884,4.144,
0.256,0.880,4.144,
0.262,0.893,4.144,
0.224,0.870,4.144,
0.185,0.877,4.144,
0.186,1.208,4.144,
0.206,0.861,4.144,
0.189,0.887,4.144,
0.186,0.879,4.144,
0.183,0.878,4.144,
0.189,0.894,4.144,
0.245,0.885,4.144,
0.196,0.894,4.144,
0.229,0.886,4.144,
0.254,0.958,4.144,
0.225,0.913,4.144,
0.229,0.872,4.144,
0.182,0.869,4.144,
0.179,0.869,4.144,
0.226,0.858,4.144,
0.223,0.960,4.144,
0.325,0.904,4.144,
0.181,0.873,4.144,
0.166,0.877,4.144,
0.174,0.885,4.144,
0.169,0.869,4.144,
0.173,0.862,4.144,
0.163,0.876,4.144,
0.212,0.858,4.144,
0.170,0.871,4.144,
0.162,0.883,4.144,
0.318,1.844,4.144,
0.455,0.889,4.144,
0.186,0.937,4.144,
0.310,0.912,4.144,
0.381,0.879,4.144,
0.209,0.900,4.144,
0.195,0.881,4.144,
0.185,0.872,4.144,
0.188,0.866,4.144,
0.199,0.899,4.144,
0.239,0.868,4.144,
0.188,0.861,4.144,
0.180,0.872,4.144,
0.205,1.312,4.144,
0.217,0.864,4.144,
0.342,1.036,4.144,
0.315,0.879,4.144,
0.161,0.863,4.144,
0.172,0.886,4.144,
0.223,0.885,4.144,
0.223,0.881,4.144,
0.348,0.890,4.144,
0.278,0.867,4.144,
0.174,0.874,4.144,
0.164,0.861,4.144,
0.168,0.874,4.144,
0.369,0.845,4.144,
0.172,0.844,4.144,
0.164,0.854,4.144,
0.170,0.888,4.144,
0.169,0.875,4.144,
0.171,0.928,4.144,
0.385,0.983,4.144,
0.350,0.896,4.144,
0.211,0.880,4.144,
0.217,0.902,4.144,
0.260,0.878,4.144,
0.211,0.883,4.144,
0.190,0.870,4.144,
0.190,1.199,4.144,
0.196,0.861,4.144,
0.182,0.875,4.144,
0.188,0.900,4.144,
0.172,0.874,4.144,
0.205,0.883,4.144,
0.263,0.932,4.144,
0.221,0.876,4.144,
0.234,0.880,4.144,
0.224,0.885,4.144,
0.859,0.880,4.144,
0.228,0.857,4.144,
0.230,0.907,4.144,
0.215,0.883,4.144,
0.258,0.877,4.144,
0.163,0.869,4.144,
0.183,0.941,4.144,
0.170,0.880,4.144,
0.171,0.859,4.144,
0.176,0.857,4.144,
0.188,0.871,4.144,
0.164,0.869,4.144,
0.167,0.861,4.144,
0.188,1.086,4.144,
0.185,0.872,4.144,
0.206,0.864,4.144,
0.211,0.910,4.144,
0.179,0.902,4.144,
0.321,0.914,4.144,
0.201,0.885,4.144,
0.242,0.878,4.144,
0.204,0.907,4.144,
0.201,0.878,4.144,
0.202,1.057,4.144,
0.209,0.864,4.144,
0.199,0.865,4.144,
0.178,0.908,4.144,
0.194,0.899,4.144,
0.236,0.880,4.144,
0.213,0.934,4.144,
0.297,0.897,4.144,
0.224,0.901,4.144,
0.162,0.891,4.144,
1.305,0.952,4.144,
0.401,0.911,4.144,
0.321,0.898,4.144,
0.176,0.880,4.144,
0.164,0.856,4.144,
0.170,0.892,4.144,
0.200,0.869,4.144,
0.165,0.866,4.144,
0.174,0.873,4.144,
0.166,0.985,4.144,
0.188,0.879,4.144,
0.170,0.895,4.144,
0.209,0.893,4.144,
0.426,0.872,4.144,
0.169,0.861,4.144,
0.256,0.900,4.144,
0.312,0.879,4.144,
0.218,0.877,4.144,
0.182,0.886,4.144,
0.180,1.094,4.144,
0.176,0.868,4.144,
0.176,0.865,4.144,
0.180,0.883,4.144,
0.216,0.877,4.144,
0.180,0.891,4.144,
0.192,0.940,4.144,
0.234,1.281,4.144,
0.208,0.857,4.144,
0.178,0.867,4.144,
0.176,0.953,4.144,
0.180,0.871,4.144,
0.166,0.876,4.144,
0.301,0.934,4.144,
0.469,0.970,4.144,
0.382,0.898,4.144,
0.229,0.919,4.144,
0.737,0.848,4.144,
0.179,0.865,4.144,
0.176,0.987,4.144,
0.180,0.885,4.144,
0.180,0.856,4.144,
0.175,0.912,4.144,
0.229,1.101,4.144,
0.204,0.854,4.144,
0.164,0.866,4.144,
0.289,0.921,4.144,
0.158,0.879,4.144,
0.166,0.871,4.144,
0.167,0.902,4.144,
0.184,0.876,4.144,
0.199,0.873,4.144,
0.199,0.896,4.144,
0.215,0.930,4.144,
0.201,0.908,4.144,
0.205,0.885,4.144,
0.216,1.100,4.144,
0.205,0.866,4.144,
0.210,0.888,4.144,
0.211,0.977,4.144,
0.239,0.893,4.144,
0.206,0.892,4.144,
0.212,0.898,4.144,
0.229,0.873,4.144,
0.181,0.889,4.144,
0.203,0.906,4.144,
0.383,0.947,4.144,
0.293,0.866,4.144,
0.177,0.862,4.144,
0.166,0.907,4.144,
0.188,0.870,4.144,
0.195,0.888,4.144,
0.171,0.925,4.144,
0.207,0.877,4.144,
0.219,0.879,4.144,
0.214,0.913,4.144,
0.524,0.888,4.144,
0.248,0.889,4.144,
0.196,0.949,4.144,
0.298,0.879,4.144,
0.165,0.882,4.144,
0.184,0.885,4.144,
0.223,0.915,4.144,
0.224,0.897,4.144,
0.218,0.873,4.144,
0.236,0.999,4.144,
0.245,1.165,4.144,
0.221,0.862,4.144,
0.230,1.292,4.144,
0.217,0.869,4.144,
0.212,0.871,4.144,
0.224,0.855,4.144,
0.174,0.867,4.144,
0.199,0.890,4.144,
0.203,0.862,4.144,
0.222,1.014,4.144,
0.167,0.876,4.144,
0.183,0.853,4.144,
0.285,0.930,4.144,
0.284,0.873,4.144,
0.179,0.880,4.144,
0.173,0.879,4.144,
0.171,0.891,4.144,
0.188,0.874,4.144,
0.170,0.893,4.144,
0.180,0.945,4.144,
0.235,0.878,4.144,
0.215,0.900,4.144,
0.193,0.878,4.144,
0.517,0.864,4.144,
0.278,0.868,4.144,
0.211,0.882,4.144,
0.198,0.890,4.144,
0.193,0.871,4.144,
0.186,0.876,4.144,
0.181,0.915,4.144,
0.221,0.864,4.144,
0.209,0.877,4.144,
0.193,0.893,4.144,
0.241,1.231,4.144,
0.214,0.852,4.144,
0.226,0.893,4.144,
0.168,0.898,4.144,
0.178,0.874,4.144,
0.207,0.899,4.144,
0.216,0.901,4.144,
0.192,0.868,4.144,
0.179,0.870,4.144,
0.172,0.873,4.144,
0.173,0.893,4.144,
0.188,0.856,4.144,
0.179,0.879,4.144,
0.272,0.926,4.144,
0.525,0.867,4.144,
0.178,0.843,4.144,
0.180,0.874,4.144,
0.173,0.863,4.144,
0.160,0.876,4.144,
0.231,0.890,4.144,
0.258,0.918,4.144,
0.208,0.888,4.144,
0.207,0.894,4.144,
0.243,0.894,4.144,
0.198,0.858,4.144,
0.210,0.891,4.144,
0.202,0.881,4.144,
0.211,1.218,4.144,
0.229,0.855,4.144,
0.205,0.883,4.144,
0.231,0.920,4.144,
0.224,0.859,4.144,
0.221,0.895,4.144,
0.220,0.919,4.144,
0.174,0.859,4.144,
0.212,0.891,4.144,
0.212,0.919,4.144,
0.495,0.882,4.144,
0.166,0.874,4.144,
0.176,0.860,4.144,
0.189,0.889,4.144,
0.173,0.870,4.144,
0.170,0.874,4.144,
0.182,0.872,4.144,
0.173,0.864,4.144,
0.165,0.864,4.144,
0.160,0.886,4.144,
0.342,0.920,4.144,
0.248,0.881,4.144,
0.184,0.868,4.144,
0.176,0.902,4.144,
0.820,0.864,4.144,
0.242,0.869,4.144,
0.187,0.891,4.144,
0.173,0.877,4.144,
0.267,0.879,4.144,
0.220,0.889,4.144,
0.396,0.869,4.144,
0.208,0.875,4.144,
0.213,0.859,4.144,
0.221,0.924,4.144,
0.191,0.887,4.144,
0.251,0.884,4.144,
0.212,0.932,4.144,
0.203,0.892,4.144,
0.228,0.880,4.144,
0.191,0.916,4.144,
0.180,0.901,4.144,
0.245,0.902,4.144,
0.216,0.902,4.144,
0.238,0.873,4.144,
0.466,0.857,4.144,
0.177,0.853,4.144,
0.177,0.887,4.144,
0.174,0.870,4.144,
0.172,0.867,4.144,
0.168,0.868,4.144,
0.179,1.098,4.144,
0.169,0.864,4.144,
0.182,0.862,4.144,
0.230,0.931,4.144,
0.224,0.893,4.144,
0.176,0.867,4.144,
0.242,0.879,4.144,
0.221,0.894,4.144,
0.209,0.897,4.144,
0.178,0.884,4.144,
0.235,0.936,4.144,
0.223,0.882,4.144,
0.189,0.875,4.144,
0.189,0.887,4.144,
0.374,0.859,4.144,
0.196,0.864,4.144,
0.183,0.855,4.144,
0.212,0.912,4.144,
0.196,0.907,4.144,
0.222,0.889,4.144,
0.245,1.145,4.144,
0.233,0.875,4.144,
0.168,0.872,4.144,
0.189,0.903,4.144,
0.212,0.898,4.144,
0.202,0.883,4.144,
0.171,0.873,4.144,
0.210,0.861,4.144,
0.172,0.875,4.144,
0.172,0.866,4.144,
0.171,1.121,4.144,
0.172,0.855,4.144,
0.169,0.856,4.144,
0.170,0.858,4.144,
0.206,0.852,4.144,
0.162,0.869,4.144,
0.174,0.890,4.144,
0.253,0.910,4.144,
0.287,0.912,4.144,
0.249,0.883,4.144,
0.263,0.910,4.144,
0.194,0.884,4.144,
0.194,0.884,4.144,
0.228,0.890,4.144,
0.395,1.116,4.144,
0.245,0.859,4.144,
0.204,0.875,4.144,
0.189,0.892,4.144,
0.186,0.899,4.144,
0.197,0.880,4.144,
0.212,1.106,4.144,
0.224,0.880,4.144,
0.214,0.883,4.144,
0.360,1.037,4.144,
0.288,0.887,4.144,
0.275,0.884,4.144,
0.277,1.263,4.144,
0.253,0.876,4.144,
0.206,0.877,4.144,
0.201,0.870,4.144,
0.232,0.884,4.144,
0.199,0.873,4.144,
0.193,0.882,4.144,
0.204,1.058,4.144,
0.231,0.874,4.144,
0.274,0.902,4.144,
0.307,0.991,4.144,
0.179,0.884,4.144,
0.173,0.864,4.144,
0.296,0.890,4.144,
0.208,0.891,4.144,
0.170,0.898,4.144,
0.172,0.874,4.144,
0.264,1.044,4.144,
0.174,0.844,4.144,
0.185,0.860,4.144,
0.169,0.899,4.144,
0.175,0.872,4.144,
0.177,0.875,4.144,
0.177,0.873,4.144,
0.212,0.917,4.144,
0.209,0.885,4.144,
0.207,0.878,4.144,
0.193,0.914,4.144,
0.226,0.887,4.144,
0.206,0.888,4.144,
0.182,0.945,4.144,
0.403,0.888,4.144,
0.243,0.887,4.144,
0.250,0.894,4.144,
0.302,0.883,4.144,
0.249,0.864,4.144,
0.185,0.884,4.144,
0.216,0.912,4.144,
0.217,0.890,4.144,
0.232,0.886,4.144,
0.191,0.990,4.144,
0.169,0.879,4.144,
0.164,0.874,4.144,
0.178,0.867,4.144,
0.191,0.881,4.144,
0.224,0.867,4.144,
0.194,0.872,4.144,
0.292,1.003,4.144,
0.436,0.940,4.144,
0.171,0.882,4.144,
0.167,0.899,4.144,
0.382,0.860,4.144,
0.163,0.849,4.144,
0.189,0.874,4.144,
0.278,0.872,4.144,
0.207,0.887,4.144,
0.225,0.878,4.144,
0.221,0.931,4.144,
0.197,0.899,4.144,
0.198,0.854,4.144,
0.207,1.196,4.144,
0.225,0.872,4.144,
0.237,0.883,4.144,
0.317,0.974,4.144,
0.214,0.886,4.144,
0.176,0.873,4.144,
0.206,0.991,4.144,
0.225,0.877,4.144,
0.242,0.897,4.144,
0.252,0.874,4.144,
0.185,0.860,4.144,
0.203,0.880,4.144,
0.173,0.873,4.144,
0.159,0.894,4.144,
0.400,0.861,4.144,
0.187,0.884,4.144,
0.238,0.867,4.144,
0.277,0.884,4.144,
0.178,0.873,4.144,
0.220,0.894,4.144,
0.289,0.928,4.144,
0.223,0.876,4.144,
0.181,0.882,4.144,
0.192,0.891,4.144,
0.197,1.025,4.144,
0.342,0.879,4.144,
0.201,0.873,4.144,
0.234,0.960,4.144,
0.213,0.868,4.144,
0.213,0.889,4.144,
0.190,0.885,4.144,
0.604,0.871,4.144,
0.247,0.850,4.144,
0.216,0.913,4.144,
0.165,0.856,4.144,
0.165,0.899,4.144,
0.332,1.028,4.144,
0.446,0.928,4.144,
0.295,0.898,4.144,
0.173,1.074,4.144,
0.194,0.861,4.144,
0.172,0.866,4.144,
0.189,0.866,4.144,
0.172,0.889,4.144,
0.167,0.891,4.144,
0.172,0.881,4.144,
0.171,0.875,4.144,
0.180,0.898,4.144,
0.255,0.908,4.144,
0.209,0.879,4.144,
0.178,0.854,4.144,
0.254,0.887,4.144,
0.185,0.856,4.144,
0.204,0.892,4.144,
0.198,0.876,4.144,
0.218,0.869,4.144,
0.205,1.044,4.144,
0.206,0.853,4.144,
0.220,0.878,4.144,
0.191,0.891,4.144,
0.215,0.932,4.144,
0.220,0.886,4.144,
0.210,0.891,4.144,
0.223,1.186,4.144,
0.165,0.869,4.144,
0.187,0.869,4.144,
0.204,0.920,4.144,
0.204,0.880,4.144,
0.179,0.854,4.144,
0.190,0.913,4.144,
0.567,0.891,4.144,
0.200,0.864,4.144,
0.182,0.852,4.144,
0.180,0.857,4.144,
0.168,0.870,4.144,
0.168,0.867,4.144,
0.166,0.861,4.144,
0.206,0.887,4.144,
0.168,0.870,4.144,
0.174,0.887,4.144,
0.257,1.117,4.144,
0.249,0.865,4.144,
0.224,0.888,4.144,
0.221,0.928,4.144,
0.252,0.878,4.144,
0.199,0.879,4.144,
0.196,0.909,4.144,
0.210,0.882,4.144,
0.190,0.890,4.144,
0.222,0.877,4.144,
0.216,1.127,4.144,
0.203,0.873,4.144,
0.239,0.868,4.144,
0.210,0.923,4.144,
0.271,0.875,4.144,
0.172,0.869,4.144,
0.176,0.859,4.144,
0.215,0.897,4.144,
0.208,0.894,4.144,
0.165,0.875,4.144,
0.178,0.871,4.144,
0.206,0.858,4.144,
0.169,0.855,4.144,
0.177,0.851,4.144,
0.431,0.877,4.144,
0.281,0.899,4.144,
0.238,0.867,4.144,
0.192,0.890,4.144,
0.166,0.854,4.144,
0.169,0.858,4.144,
0.170,0.894,4.144,
0.194,0.872,4.144,
0.257,0.882,4.144,
0.260,0.899,4.144,
0.231,0.881,4.144,
0.188,0.860,4.144,
0.222,0.885,4.144,
0.199,0.871,4.144,
0.217,1.094,4.144,
0.213,0.855,4.144,
0.191,0.872,4.144,
0.238,0.864,4.144,
0.198,0.905,4.144,
0.190,0.898,4.144,
0.213,0.915,4.144,
0.217,0.868,4.144,
0.197,0.867,4.144,
0.221,1.162,4.144,
0.174,0.851,4.144,
0.206,0.863,4.144,
0.194,0.862,4.144,
0.286,0.867,4.144,
0.171,0.856,4.144,
0.172,0.873,4.144,
0.167,0.873,4.144,
0.179,0.855,4.144,
0.171,0.865,4.144,
0.178,0.840,4.144,
0.589,0.852,4.144,
0.255,0.882,4.144,
0.304,0.905,4.144,
0.166,0.898,4.144,
0.169,0.874,4.144,
0.177,0.872,4.144,
0.228,0.910,4.144,
0.279,0.883,4.144,
0.250,0.877,4.144,
0.175,0.948,4.144,
0.238,0.883,4.144,
0.196,0.876,4.144,
