insert() runtime [ms],get() runtime [ms],memory usage [kB],
1.447,9.464,4.144,
1.453,10.465,4.144,
1.455,10.000,4.144,
1.466,9.782,4.144,
1.343,10.006,4.144,
1.391,9.774,4.144,
1.459,9.255,4.144,
1.421,9.478,4.144,
1.587,12.291,4.144,
1.384,10.180,4.144,
1.440,9.538,4.144,
1.332,10.096,4.144,
1.458,9.889,4.144,
1.588,10.099,4.144,
1.367,9.613,4.144,
1.500,10.082,4.144,
1.416,10.610,4.144,
1.380,9.378,4.144,
1.382,10.207,4.144,
1.397,10.168,4.144,
1.496,9.670,4.144,
1.387,9.755,4.144,
1.444,9.936,4.144,
1.401,9.974,4.144,
1.386,9.747,4.144,
1.396,10.046,4.144,
1.439,10.023,4.144,
1.370,9.819,4.144,
1.412,10.117,4.144,
1.451,9.941,4.144,
1.505,9.499,4.144,
1.458,10.245,4.144,
1.385,9.731,4.144,
1.421,9.148,4.144,
1.389,10.821,4.144,
1.433,9.894,4.144,
1.333,9.307,4.144,
1.320,9.835,4.144,
1.429,10.208,4.144,
1.317,10.054,4.144,
1.346,9.317,4.144,
1.371,9.964,4.144,
1.465,10.013,4.144,
1.480,9.330,4.144,
1.343,9.656,4.144,
1.432,9.941,4.144,
1.443,10.140,4.144,
1.340,9.401,4.144,
1.358,10.136,4.144,
1.445,10.107,4.144,
1.483,9.611,4.144,
1.357,9.340,4.144,
1.426,10.261,4.144,
1.432,9.987,4.144,
1.373,9.352,4.144,
1.379,10.238,4.144,
1.449,10.113,4.144,
1.660,9.573,4.144,
1.329,9.404,4.144,
1.416,10.274,4.144,
1.471,10.060,4.144,
1.357,9.162,4.144,
1.399,10.074,4.144,
1.440,9.968,4.144,
1.394,9.518,4.144,
1.308,9.560,4.144,
1.467,9.956,4.144,
1.498,9.966,4.144,
1.428,9.258,4.144,
1.318,10.008,4.144,
1.470,9.648,4.144,
1.410,9.238,4.144,
1.305,9.466,4.144,
1.567,10.417,4.144,
1.472,10.287,4.144,
1.372,9.267,4.144,
1.381,9.686,4.144,
1.524,10.027,4.144,
1.422,9.755,4.144,
1.338,9.220,4.144,
1.629,12.645,4.144,
1.425,10.264,4.144,
1.372,9.338,4.144,
1.378,10.101,4.144,
1.525,10.009,4.144,
1.602,9.842,4.144,
1.348,9.542,4.144,
1.425,9.983,4.144,
1.510,10.442,4.144,
1.348,9.312,4.144,
1.335,9.913,4.144,
1.623,9.763,4.144,
1.401,9.150,4.144,
1.333,10.056,4.144,
1.295,9.649,4.144,
1.339,9.860,4.144,
1.420,9.319,4.144,
1.392,9.790,4.144,
1.400,10.116,4.144,
1.398,9.169,4.144,
1.320,9.551,4.144,
1.435,10.017,4.144,
1.482,9.869,4.144,
1.304,9.389,4.144,
1.288,9.760,4.144,
1.493,9.964,4.144,
1.454,9.533,4.144,
1.304,9.344,4.144,
1.393,9.978,4.144,
1.448,10.080,4.144,
1.314,9.371,4.144,
1.312,9.805,4.144,
1.642,9.937,4.144,
1.404,9.735,4.144,
1.310,9.379,4.144,
1.386,10.352,4.144,
1.391,9.972,4.144,
1.379,9.322,4.144,
1.310,10.157,4.144,
1.451,10.041,4.144,
1.443,9.729,4.144,
1.304,9.640,4.144,
1.468,10.098,4.144,
1.435,9.595,4.144,
1.392,9.453,4.144,
1.329,10.013,4.144,
1.484,10.018,4.144,
1.465,9.570,4.144,
1.319,9.525,4.144,
1.702,10.215,4.144,
1.508,9.470,4.144,
1.322,9.666,4.144,
1.353,10.034,4.144,
1.418,10.044,4.144,
1.481,9.400,4.144,
1.451,9.665,4.144,
1.638,10.373,4.144,
1.492,9.759,4.144,
1.363,9.347,4.144,
1.445,10.305,4.144,
1.377,9.831,4.144,
1.485,9.308,4.144,
1.440,9.572,4.144,
1.553,10.100,4.144,
1.497,9.634,4.144,
1.371,9.526,4.144,
1.392,10.345,4.144,
1.455,9.952,4.144,
1.335,9.276,4.144,
1.318,10.021,4.144,
1.697,9.959,4.144,
1.449,10.098,4.144,
1.399,9.492,4.144,
1.440,10.547,4.144,
1.416,10.219,4.144,
1.381,9.333,4.144,
1.339,10.077,4.144,
1.454,10.097,4.144,
1.522,9.494,4.144,
1.310,9.455,4.144,
1.355,10.349,4.144,
1.433,10.143,4.144,
1.366,9.402,4.144,
1.336,9.785,4.144,
1.630,9.923,4.144,
1.442,9.525,4.144,
1.402,9.536,4.144,
1.387,10.795,4.144,
1.516,9.317,4.144,
1.368,9.592,4.144,
1.322,9.532,4.144,
1.679,10.689,4.144,
1.500,10.109,4.144,
1.374,9.317,4.144,
1.329,10.009,4.144,
1.750,10.404,4.144,
1.616,9.875,4.144,
1.363,9.840,4.144,
1.451,10.828,4.144,
1.495,10.163,4.144,
1.477,9.693,4.144,
1.423,10.333,4.144,
1.443,10.170,4.144,
1.693,9.957,4.144,
1.380,9.789,4.144,
1.524,10.783,4.144,
1.410,10.327,4.144,
1.394,9.676,4.144,
1.429,10.538,4.144,
1.599,10.156,4.144,
1.513,9.516,4.144,
1.370,9.909,4.144,
1.725,10.614,4.144,
1.467,9.881,4.144,
1.366,9.661,4.144,
1.407,10.574,4.144,
1.505,10.190,4.144,
1.432,9.556,4.144,
1.339,10.310,4.144,
1.704,10.265,4.144,
1.476,9.743,4.144,
1.415,9.754,4.144,
1.462,10.446,4.144,
1.557,10.175,4.144,
1.386,9.424,4.144,
1.422,10.602,4.144,
1.453,10.221,4.144,
1.528,9.669,4.144,
1.339,9.774,4.144,
1.414,10.759,4.144,
1.398,10.334,4.144,
1.392,9.550,4.144,
1.486,10.462,4.144,
1.451,10.313,4.144,
1.481,9.429,4.144,
1.413,9.971,4.144,
1.543,10.263,4.144,
1.460,10.000,4.144,
1.415,9.727,4.144,
1.426,9.958,4.144,
1.462,10.596,4.144,
1.421,9.502,4.144,
1.358,10.288,4.144,
1.460,10.358,4.144,
1.496,10.221,4.144,
1.382,9.539,4.144,
1.649,10.354,4.144,
1.563,9.693,4.144,
1.600,9.697,4.144,
1.392,11.385,4.144,
1.516,10.095,4.144,
1.572,9.955,4.144,
1.375,10.430,4.144,
1.701,10.221,4.144,
1.698,13.390,4.144,
1.421,10.642,4.144,
1.568,10.183,4.144,
1.523,9.410,4.144,
1.414,9.748,4.144,
1.428,10.806,4.144,
1.447,9.719,4.144,
1.324,9.667,4.144,
1.429,10.146,4.144,
1.536,10.333,4.144,
1.444,9.419,4.144,
1.320,9.736,4.144,
1.439,10.695,4.144,
1.421,9.716,4.144,
1.302,9.551,4.144,
1.341,10.394,4.144,
1.529,10.044,4.144,
1.490,9.377,4.144,
1.359,9.813,4.144,
1.487,10.830,4.144,
1.382,9.701,4.144,
1.309,9.586,4.144,
1.338,10.248,4.144,
1.483,10.108,4.144,
1.340,9.382,4.144,
1.365,9.766,4.144,
1.442,10.758,4.144,
1.417,9.707,4.144,
1.311,9.219,4.144,
1.360,10.820,4.144,
1.434,10.466,4.144,
1.515,9.345,4.144,
1.345,9.480,4.144,
1.589,10.716,4.144,
1.375,9.879,4.144,
1.341,9.389,4.144,
1.339,10.325,4.144,
1.515,10.245,4.144,
1.422,9.397,4.144,
1.296,9.509,4.144,
1.632,10.635,4.144,
1.338,9.976,4.144,
1.387,9.443,4.144,
1.372,10.357,4.144,
1.556,9.975,4.144,
1.521,9.593,4.144,
1.325,9.699,4.144,
1.565,10.194,4.144,
1.378,9.974,4.144,
1.442,9.294,4.144,
1.353,10.443,4.144,
1.455,9.842,4.144,
1.340,9.636,4.144,
1.327,9.655,4.144,
1.671,10.003,4.144,
1.349,9.680,4.144,
1.375,9.387,4.144,
1.452,10.406,4.144,
1.477,9.750,4.144,
1.323,9.482,4.144,
1.327,9.829,4.144,
1.575,9.888,4.144,
1.420,9.450,4.144,
1.300,9.272,4.144,
1.436,10.776,4.144,
1.399,10.385,4.144,
1.532,9.344,4.144,
1.292,9.477,4.144,
1.492,10.275,4.144,
1.514,10.230,4.144,
1.317,9.270,4.144,
1.328,10.451,4.144,
1.534,9.976,4.144,
1.590,9.520,4.144,
1.397,9.442,4.144,
1.756,10.465,4.144,
1.462,9.956,4.144,
1.323,9.154,4.144,
1.406,10.065,4.144,
1.588,10.024,4.144,
1.460,9.637,4.144,
1.347,9.553,4.144,
1.513,10.059,4.144,
1.497,10.030,4.144,
1.355,9.380,4.144,
1.309,10.148,4.144,
1.368,9.995,4.144,
1.444,9.899,4.144,
1.311,9.358,4.144,
1.680,10.752,4.144,
1.458,9.589,4.144,
1.365,9.274,4.144,
1.327,10.184,4.144,
1.652,10.198,4.144,
1.514,9.698,4.144,
1.295,9.299,4.144,
1.407,10.221,4.144,
1.488,10.031,4.144,
1.437,9.374,4.144,
1.294,10.168,4.144,
1.700,10.218,4.144,
1.484,9.795,4.144,
1.300,9.398,4.144,
1.390,10.546,4.144,
1.450,10.340,4.144,
1.351,9.265,4.144,
1.319,10.136,4.144,
1.493,10.136,4.144,
1.600,9.711,4.144,
1.307,9.402,4.144,
1.343,10.192,4.144,
1.423,10.334,4.144,
1.376,9.356,4.144,
1.351,9.573,4.144,
1.453,10.304,4.144,
1.686,10.115,4.144,
1.383,9.575,4.144,
1.379,9.947,4.144,
1.622,10.090,4.144,
1.539,9.391,4.144,
1.384,9.810,4.144,
1.860,10.513,4.144,
1.520,9.790,4.144,
1.395,9.442,4.144,
1.379,10.608,4.144,
1.488,10.400,4.144,
1.495,9.310,4.144,
1.349,9.825,4.144,
1.552,10.360,4.144,
1.443,10.274,4.144,
1.533,10.182,4.144,
1.625,9.927,4.144,
1.408,9.623,4.144,
1.540,9.941,4.144,
1.507,10.227,4.144,
1.496,9.676,4.144,
1.527,10.023,4.144,
1.485,9.929,4.144,
1.686,9.901,4.144,
1.511,10.056,4.144,
1.413,9.680,4.144,
1.374,10.372,4.144,
1.623,9.967,4.144,
1.364,10.103,4.144,
1.446,10.004,4.144,
1.575,9.990,4.144,
1.549,9.850,4.144,
1.384,9.605,4.144,
1.525,10.015,4.144,
1.580,9.937,4.144,
1.386,9.564,4.144,
1.356,10.085,4.144,
1.559,10.133,4.144,
1.620,9.772,4.144,
1.489,10.133,4.144,
1.558,10.051,4.144,
1.454,9.271,4.144,
1.472,10.373,4.144,
1.440,9.738,4.144,
1.457,9.885,4.144,
1.454,10.383,4.144,
1.591,10.093,4.144,
1.414,9.444,4.144,
1.424,9.934,4.144,
1.553,10.121,4.144,
1.520,9.603,4.144,
1.407,9.704,4.144,
1.489,9.995,4.144,
1.647,10.197,4.144,
1.428,9.562,4.144,
1.358,10.026,4.144,
1.568,10.236,4.144,
1.534,9.732,4.144,
1.368,9.782,4.144,
1.479,10.848,4.144,
1.641,9.846,4.144,
1.394,9.633,4.144,
1.346,10.528,4.144,
1.612,10.133,4.144,
1.524,9.436,4.144,
1.411,9.698,4.144,
1.636,10.481,4.144,
1.583,9.712,4.144,
1.361,9.552,4.144,
1.381,10.649,4.144,
1.559,10.191,4.144,
1.515,9.408,4.144,
1.360,10.130,4.144,
1.762,10.490,4.144,
1.406,9.749,4.144,
1.357,9.493,4.144,
1.433,10.809,4.144,
1.532,10.184,4.144,
1.373,9.353,4.144,
1.424,10.399,4.144,
1.538,10.407,4.144,
1.513,9.617,4.144,
1.379,9.461,4.144,
1.438,10.553,4.144,
1.597,9.939,4.144,
1.350,9.427,4.144,
1.674,11.219,4.144,
1.440,10.220,4.144,
1.592,9.570,4.144,
1.443,9.738,4.144,
1.647,10.371,4.144,
1.661,9.337,4.144,
1.474,9.573,4.144,
1.357,9.765,4.144,
1.490,10.101,4.144,
1.516,9.839,4.144,
1.445,9.651,4.144,
1.465,9.787,4.144,
1.517,9.863,4.144,
1.471,9.721,4.144,
1.446,10.224,4.144,
1.490,10.019,4.144,
1.453,9.667,4.144,
1.401,10.066,4.144,
1.577,10.166,4.144,
1.582,9.748,4.144,
1.423,9.614,4.144,
1.680,10.199,4.144,
1.541,9.536,4.144,
1.624,9.922,4.144,
1.340,9.849,4.144,
1.485,10.127,4.144,
1.423,10.066,4.144,
1.372,9.668,4.144,
1.490,9.840,4.144,
1.525,9.960,4.144,
1.589,10.086,4.144,
1.530,9.953,4.144,
1.521,10.052,4.144,
1.572,9.687,4.144,
1.444,10.203,4.144,
1.488,10.016,4.144,
1.555,9.428,4.144,
1.411,10.352,4.144,
1.488,10.387,4.144,
1.397,9.710,4.144,
1.421,9.911,4.144,
1.515,9.980,4.144,
1.724,10.253,4.144,
1.444,9.373,4.144,
1.443,10.442,4.144,
1.507,10.061,4.144,
1.641,9.674,4.144,
1.363,9.704,4.144,
1.502,10.057,4.144,
1.420,9.187,4.144,
1.434,9.593,4.144,
1.363,10.030,4.144,
1.748,10.122,4.144,
1.415,9.987,4.144,
1.410,10.127,4.144,
1.491,10.028,4.144,
1.408,9.729,4.144,
1.319,9.910,4.144,
1.638,9.958,4.144,
1.577,9.781,4.144,
1.340,9.822,4.144,
1.560,10.074,4.144,
1.471,9.927,4.144,
1.495,9.709,4.144,
1.398,10.221,4.144,
1.486,10.375,4.144,
1.396,9.807,4.144,
1.332,9.959,4.144,
1.514,10.075,4.144,
1.454,10.190,4.144,
1.373,9.530,4.144,
1.788,10.036,4.144,
1.528,9.854,4.144,
1.578,9.413,4.144,
1.472,10.166,4.144,
1.468,9.661,4.144,
1.570,9.463,4.144,
1.400,9.481,4.144,
2.019,10.855,4.144,
1.592,9.470,4.144,
1.537,9.617,4.144,
1.340,9.891,4.144,
1.506,10.040,4.144,
1.426,9.825,4.144,
1.391,9.652,4.144,
1.483,9.909,4.144,
1.566,9.925,4.144,
1.533,9.383,4.144,
1.484,10.247,4.144,
1.500,9.996,4.144,
1.461,9.540,4.144,
1.424,9.933,4.144,
1.580,10.053,4.144,
1.472,9.685,4.144,
1.646,9.538,4.144,
1.469,10.015,4.144,
1.472,9.943,4.144,
1.411,9.555,4.144,
1.448,10.153,4.144,
1.482,10.082,4.144,
1.567,9.616,4.144,
1.537,9.842,4.144,
1.488,10.109,4.144,
1.503,9.602,4.144,
1.413,9.736,4.144,
1.675,10.000,4.144,
1.461,10.093,4.144,
1.420,9.493,4.144,
1.431,10.126,4.144,
1.532,10.098,4.144,
1.528,9.548,4.144,
1.454,10.009,4.144,
1.772,10.023,4.144,
1.616,10.044,4.144,
1.422,9.618,4.144,
1.539,10.139,4.144,
1.497,9.853,4.144,
1.478,9.707,4.144,
1.401,10.444,4.144,
1.533,10.148,4.144,
1.441,9.645,4.144,
1.382,9.858,4.144,
1.501,10.067,4.144,
1.534,10.081,4.144,
1.484,9.229,4.144,
1.379,10.211,4.144,
1.478,10.076,4.144,
1.678,9.564,4.144,
1.391,9.846,4.144,
1.600,10.040,4.144,
1.436,9.882,4.144,
1.355,9.643,4.144,
1.434,9.988,4.144,
1.575,9.993,4.144,
1.442,9.615,4.144,
1.679,10.294,4.144,
1.456,9.966,4.144,
1.415,9.563,4.144,
1.466,10.019,4.144,
1.530,10.025,4.144,
1.541,9.619,4.144,
1.443,9.969,4.144,
1.594,9.932,4.144,
1.522,10.052,4.144,
1.414,9.438,4.144,
1.733,10.349,4.144,
1.479,10.059,4.144,
1.510,9.337,4.144,
1.406,10.427,4.144,
1.501,10.116,4.144,
1.476,9.705,4.144,
1.430,9.981,4.144,
1.481,10.152,4.144,
1.551,10.198,4.144,
1.397,9.333,4.144,
1.707,10.018,4.144,
1.501,9.868,4.144,
1.780,9.622,4.144,
1.403,10.256,4.144,
1.537,9.710,4.144,
1.385,10.690,4.144,
1.435,9.718,4.144,
1.423,9.830,4.144,
1.512,10.284,4.144,
1.569,9.623,4.144,
1.602,9.720,4.144,
1.499,10.055,4.144,
1.574,9.584,4.144,
1.644,10.188,4.144,
