insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.745,0.005,0.912,
0.766,0.006,0.912,
0.698,0.004,0.912,
0.704,0.003,0.912,
0.682,0.004,0.912,
0.852,0.004,0.912,
0.878,0.019,0.912,
1.025,0.017,0.912,
0.685,0.008,0.912,
0.924,0.004,0.912,
0.792,0.007,0.912,
4.339,0.008,0.912,
0.757,0.006,0.912,
0.747,0.012,0.912,
0.760,0.008,0.912,
0.718,0.005,0.912,
0.770,0.010,0.912,
0.724,0.005,0.912,
0.795,0.007,0.912,
1.038,0.015,0.912,
0.879,0.025,0.912,
1.254,0.008,0.912,
0.744,0.009,0.912,
0.729,0.005,0.912,
0.745,0.003,0.912,
0.753,0.005,0.912,
0.754,0.005,0.912,
0.754,0.006,0.912,
0.794,0.008,0.912,
0.752,0.008,0.912,
0.803,0.006,0.912,
0.736,0.004,0.912,
0.720,0.002,0.912,
0.739,0.008,0.912,
0.765,0.007,0.912,
0.778,0.006,0.912,
0.787,0.011,0.912,
0.907,0.009,0.912,
0.874,0.019,0.912,
0.973,0.005,0.912,
0.724,0.003,0.912,
0.726,0.004,0.912,
0.724,0.005,0.912,
0.716,0.005,0.912,
0.723,0.005,0.912,
0.725,0.005,0.912,
0.724,0.005,0.912,
0.725,0.006,0.912,
0.726,0.006,0.912,
0.715,0.004,0.912,
0.724,0.005,0.912,
0.806,0.018,0.912,
0.873,0.004,0.912,
1.300,0.013,0.912,
0.824,0.007,0.912,
0.771,0.010,0.912,
3.808,0.008,0.912,
0.735,0.007,0.912,
0.761,0.005,0.912,
0.731,0.005,0.912,
0.717,0.007,0.912,
0.715,0.003,0.912,
0.732,0.011,0.912,
0.760,0.005,0.912,
0.744,0.007,0.912,
0.756,0.010,0.912,
0.746,0.008,0.912,
0.730,0.003,0.912,
0.749,0.006,0.912,
0.717,0.004,0.912,
0.713,0.029,0.912,
0.717,0.006,0.912,
0.757,0.006,0.912,
0.826,0.026,0.912,
1.333,0.008,0.912,
0.777,0.011,0.912,
0.745,0.007,0.912,
0.760,0.005,0.912,
0.721,0.006,0.912,
0.723,0.004,0.912,
0.726,0.011,0.912,
0.735,0.010,0.912,
0.771,0.009,0.912,
0.746,0.008,0.912,
0.731,0.005,0.912,
0.722,0.004,0.912,
0.729,0.003,0.912,
0.721,0.004,0.912,
1.172,0.010,0.912,
0.846,0.012,0.912,
0.868,0.011,0.912,
0.808,0.006,0.912,
0.732,0.008,0.912,
0.727,0.008,0.912,
0.739,0.006,0.912,
0.779,0.010,0.912,
0.723,0.002,0.912,
0.710,0.005,0.912,
0.713,0.005,0.912,
0.774,0.005,0.912,
0.734,0.003,0.912,
0.736,0.005,0.912,
0.738,0.007,0.912,
0.777,0.005,0.912,
0.764,0.007,0.912,
0.740,0.007,0.912,
1.174,0.011,0.912,
0.755,0.006,0.912,
0.720,0.010,0.912,
1.058,0.053,0.912,
1.508,0.014,0.912,
0.804,0.011,0.912,
0.727,0.006,0.912,
0.720,0.004,0.912,
0.724,0.005,0.912,
0.770,0.005,0.912,
0.737,0.006,0.912,
0.741,0.007,0.912,
0.749,0.007,0.912,
0.852,0.011,0.912,
0.771,0.008,0.912,
0.779,0.008,0.912,
0.810,0.005,0.912,
0.731,0.013,0.912,
1.145,0.030,0.912,
0.847,0.012,0.912,
0.765,0.007,0.912,
0.763,0.010,0.912,
