insert() runtime [ms],get() runtime [ms],memory usage [kB],
3.832,0.005,0.640,
0.145,0.006,0.640,
0.226,0.007,0.640,
0.152,0.006,0.640,
0.115,0.006,0.640,
0.156,0.003,0.640,
0.175,0.004,0.640,
0.053,0.004,0.640,
0.146,0.007,0.640,
0.099,0.004,0.640,
0.199,0.005,0.640,
0.158,0.006,0.640,
0.058,0.005,0.640,
0.165,0.005,0.640,
0.154,0.004,0.640,
0.123,0.007,0.640,
0.158,0.005,0.640,
0.074,0.003,0.640,
0.135,0.005,0.640,
0.146,0.006,0.640,
0.061,0.005,0.640,
0.148,0.005,0.640,
0.156,0.003,0.640,
0.060,0.007,0.640,
0.156,0.007,0.640,
0.056,0.006,0.640,
0.156,0.025,0.640,
0.171,0.024,0.640,
0.061,0.006,0.640,
0.136,0.006,0.640,
0.185,0.005,0.640,
0.084,0.006,0.640,
0.250,0.016,0.640,
0.090,0.008,0.640,
0.718,0.006,0.640,
0.186,0.004,0.640,
1.273,0.006,0.640,
0.319,0.005,0.640,
0.187,0.007,0.640,
0.058,0.006,0.640,
0.172,0.005,0.640,
0.059,0.005,0.640,
0.132,0.006,0.640,
0.129,0.005,0.640,
0.059,0.005,0.640,
0.133,0.007,0.640,
0.124,0.007,0.640,
0.059,0.005,0.640,
0.184,0.007,0.640,
0.059,0.005,0.640,
0.241,0.005,0.640,
0.068,0.007,0.640,
0.060,0.008,0.640,
0.060,0.007,0.640,
0.074,0.006,0.640,
0.059,0.004,0.640,
0.061,0.004,0.640,
0.060,0.003,0.640,
0.060,0.006,0.640,
0.060,0.002,0.640,
0.058,0.005,0.640,
0.061,0.006,0.640,
0.059,0.005,0.640,
0.073,0.004,0.640,
0.060,0.005,0.640,
0.060,0.005,0.640,
0.059,0.006,0.640,
0.059,0.003,0.640,
0.059,0.005,0.640,
0.060,0.005,0.640,
0.059,0.005,0.640,
0.061,0.006,0.640,
0.070,0.005,0.640,
0.058,0.006,0.640,
0.061,0.004,0.640,
0.060,0.005,0.640,
0.061,0.006,0.640,
0.061,0.005,0.640,
0.063,0.006,0.640,
0.060,0.007,0.640,
0.062,0.003,0.640,
0.081,0.007,0.640,
0.063,0.002,0.640,
0.060,0.004,0.640,
0.062,0.006,0.640,
0.063,0.005,0.640,
0.063,0.005,0.640,
0.061,0.006,0.640,
0.059,0.005,0.640,
0.066,0.004,0.640,
0.061,0.004,0.640,
0.060,0.005,0.640,
0.060,0.007,0.640,
0.058,0.007,0.640,
0.063,0.007,0.640,
0.060,0.006,0.640,
0.062,0.004,0.640,
0.058,0.005,0.640,
0.077,0.004,0.640,
0.061,0.007,0.640,
0.059,0.005,0.640,
0.061,0.006,0.640,
0.073,0.005,0.640,
0.064,0.007,0.640,
0.060,0.006,0.640,
0.059,0.006,0.640,
0.131,0.006,0.640,
0.060,0.005,0.640,
0.059,0.007,0.640,
0.059,0.006,0.640,
0.059,0.007,0.640,
0.061,0.008,0.640,
0.061,0.006,0.640,
0.060,0.005,0.640,
0.092,0.004,0.640,
0.059,0.006,0.640,
0.059,0.006,0.640,
0.094,0.007,0.640,
0.060,0.009,0.640,
0.061,0.008,0.640,
0.061,0.006,0.640,
0.060,0.007,0.640,
0.060,0.003,0.640,
0.062,0.008,0.640,
0.059,0.005,0.640,
0.059,0.006,0.640,
0.058,0.006,0.640,
0.079,0.005,0.640,
0.062,0.005,0.640,
0.065,0.006,0.640,
0.061,0.004,0.640,
0.062,0.007,0.640,
0.059,0.007,0.640,
0.060,0.006,0.640,
0.059,0.008,0.640,
0.106,0.004,0.640,
0.061,0.005,0.640,
0.070,0.008,0.640,
0.096,0.008,0.640,
0.067,0.011,0.640,
0.083,0.009,0.640,
0.070,0.005,0.640,
0.129,0.007,0.640,
0.164,0.009,0.640,
0.057,0.007,0.640,
0.059,0.007,0.640,
0.062,0.007,0.640,
0.060,0.007,0.640,
0.060,0.002,0.640,
0.058,0.006,0.640,
0.067,0.006,0.640,
0.095,0.006,0.640,
0.075,0.006,0.640,
0.073,0.006,0.640,
0.068,0.006,0.640,
0.063,0.007,0.640,
0.063,0.006,0.640,
0.064,0.007,0.640,
0.063,0.006,0.640,
0.060,0.004,0.640,
0.060,0.007,0.640,
0.060,0.005,0.640,
0.060,0.004,0.640,
0.061,0.006,0.640,
