insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.026,0.188,4.144,
0.027,0.180,4.144,
0.026,0.186,4.144,
0.027,0.181,4.144,
0.027,0.189,4.144,
0.027,0.181,4.144,
0.097,0.180,4.144,
0.030,0.180,4.144,
0.026,0.179,4.144,
0.027,0.189,4.144,
0.026,0.180,4.144,
0.027,0.190,4.144,
0.027,0.181,4.144,
0.026,0.186,4.144,
0.027,0.179,4.144,
0.027,0.179,4.144,
0.028,0.179,4.144,
0.028,0.184,4.144,
0.028,0.188,4.144,
0.027,0.179,4.144,
0.026,0.211,4.144,
0.027,0.180,4.144,
0.028,0.180,4.144,
0.028,0.178,4.144,
0.026,0.180,4.144,
0.026,0.187,4.144,
0.028,0.177,4.144,
0.027,0.178,4.144,
0.026,0.179,4.144,
0.027,0.179,4.144,
0.027,0.181,4.144,
0.027,0.182,4.144,
0.029,0.202,4.144,
0.026,0.179,4.144,
0.029,0.195,4.144,
0.027,0.193,4.144,
0.026,0.149,4.144,
0.026,0.185,4.144,
0.027,0.184,4.144,
0.029,0.184,4.144,
0.026,0.182,4.144,
0.027,0.183,4.144,
0.025,0.193,4.144,
0.026,2.054,4.144,
0.028,0.169,4.144,
0.028,0.148,4.144,
0.026,0.162,4.144,
0.028,0.150,4.144,
0.028,0.150,4.144,
0.028,0.151,4.144,
0.027,0.151,4.144,
0.027,0.168,4.144,
0.026,0.148,4.144,
0.025,0.150,4.144,
0.026,0.151,4.144,
0.027,0.159,4.144,
0.038,0.149,4.144,
0.026,0.152,4.144,
0.046,0.189,4.144,
0.026,0.189,4.144,
0.039,0.212,4.144,
0.026,0.176,4.144,
0.026,0.144,4.144,
0.043,0.139,4.144,
0.028,0.157,4.144,
0.050,0.180,4.144,
0.025,0.143,4.144,
0.026,0.138,4.144,
0.024,0.183,4.144,
0.024,0.153,4.144,
0.025,0.147,4.144,
0.026,0.134,4.144,
0.025,0.141,4.144,
0.043,0.142,4.144,
0.024,0.152,4.144,
0.026,0.171,4.144,
0.042,0.155,4.144,
0.057,0.166,4.144,
0.024,0.164,4.144,
0.026,0.152,4.144,
0.026,0.137,4.144,
0.066,0.226,4.144,
0.038,0.144,4.144,
0.028,0.143,4.144,
0.025,0.162,4.144,
0.038,0.187,4.144,
0.026,0.136,4.144,
0.024,0.138,4.144,
0.026,0.143,4.144,
0.055,0.184,4.144,
0.039,0.140,4.144,
0.025,0.143,4.144,
0.041,0.138,4.144,
0.026,0.199,4.144,
0.025,0.143,4.144,
0.025,0.138,4.144,
0.041,0.175,4.144,
0.025,0.209,4.144,
0.041,0.168,4.144,
0.028,0.161,4.144,
0.025,0.172,4.144,
0.026,0.223,4.144,
0.041,0.161,4.144,
0.039,0.160,4.144,
0.024,0.158,4.144,
0.025,0.166,4.144,
0.039,0.173,4.144,
0.040,0.176,4.144,
0.026,0.286,4.144,
0.023,0.220,4.144,
0.039,0.174,4.144,
0.024,0.170,4.144,
0.040,0.173,4.144,
0.026,0.140,4.144,
0.024,0.164,4.144,
0.038,0.154,4.144,
0.023,0.176,4.144,
0.038,0.153,4.144,
0.038,0.157,4.144,
0.026,0.139,4.144,
0.038,0.151,4.144,
0.040,0.171,4.144,
0.025,0.157,4.144,
0.025,0.155,4.144,
0.027,0.156,4.144,
0.026,0.155,4.144,
0.024,0.157,4.144,
0.028,0.170,4.144,
0.026,0.170,4.144,
0.026,0.173,4.144,
0.028,0.156,4.144,
0.045,0.170,4.144,
0.025,0.142,4.144,
0.025,0.142,4.144,
0.026,0.140,4.144,
0.027,0.144,4.144,
0.026,0.142,4.144,
0.025,0.143,4.144,
0.025,0.140,4.144,
0.026,0.140,4.144,
0.027,0.144,4.144,
0.026,0.142,4.144,
0.024,0.144,4.144,
0.026,0.171,4.144,
0.028,0.143,4.144,
0.025,0.142,4.144,
0.026,0.142,4.144,
0.024,0.154,4.144,
0.025,0.143,4.144,
0.026,0.141,4.144,
0.026,0.141,4.144,
0.026,0.141,4.144,
0.026,0.154,4.144,
0.024,0.144,4.144,
0.025,0.142,4.144,
0.026,0.141,4.144,
0.026,0.144,4.144,
0.025,0.154,4.144,
0.025,0.143,4.144,
0.026,0.142,4.144,
0.028,0.155,4.144,
0.027,0.183,4.144,
0.030,0.309,4.144,
0.031,0.224,4.144,
0.026,0.144,4.144,
0.025,0.143,4.144,
0.026,0.142,4.144,
0.024,0.142,4.144,
0.027,0.154,4.144,
0.025,0.150,4.144,
0.025,0.146,4.144,
0.025,0.143,4.144,
0.028,0.146,4.144,
0.027,0.156,4.144,
0.026,0.144,4.144,
0.026,0.145,4.144,
0.026,0.142,4.144,
0.026,0.143,4.144,
0.028,0.157,4.144,
0.026,0.170,4.144,
0.026,0.144,4.144,
0.026,0.143,4.144,
0.024,0.143,4.144,
0.025,0.154,4.144,
0.026,0.141,4.144,
0.026,0.143,4.144,
0.025,0.143,4.144,
0.026,0.141,4.144,
0.027,0.172,4.144,
0.027,0.142,4.144,
0.027,0.141,4.144,
0.027,0.141,4.144,
0.027,0.145,4.144,
0.027,0.153,4.144,
0.027,0.146,4.144,
0.028,0.143,4.144,
0.026,0.144,4.144,
0.025,0.141,4.144,
0.026,0.215,4.144,
0.026,0.144,4.144,
0.026,0.181,4.144,
0.028,0.153,4.144,
0.026,0.146,4.144,
0.025,0.143,4.144,
0.027,0.143,4.144,
0.027,0.144,4.144,
0.026,0.144,4.144,
0.026,0.143,4.144,
0.026,0.145,4.144,
0.026,0.143,4.144,
0.027,0.143,4.144,
0.026,0.145,4.144,
0.025,0.142,4.144,
0.024,0.142,4.144,
0.026,0.143,4.144,
0.027,0.140,4.144,
0.026,0.143,4.144,
0.026,0.140,4.144,
0.026,0.155,4.144,
0.026,0.147,4.144,
0.068,0.145,4.144,
0.026,0.144,4.144,
0.026,0.151,4.144,
0.024,0.144,4.144,
0.025,0.144,4.144,
0.025,0.143,4.144,
0.025,0.141,4.144,
0.026,0.153,4.144,
0.025,0.144,4.144,
0.027,0.143,4.144,
0.025,0.144,4.144,
0.028,0.144,4.144,
0.026,0.575,4.144,
0.027,0.142,4.144,
0.026,0.143,4.144,
0.047,0.149,4.144,
0.024,0.151,4.144,
0.028,0.180,4.144,
0.027,0.153,4.144,
0.025,0.371,4.144,
0.028,0.152,4.144,
0.026,0.145,4.144,
0.025,0.143,4.144,
0.026,0.154,4.144,
0.026,0.147,4.144,
0.026,0.142,4.144,
0.027,0.149,4.144,
0.026,0.159,4.144,
0.026,0.148,4.144,
0.026,0.143,4.144,
0.026,0.145,4.144,
0.025,0.146,4.144,
0.025,0.145,4.144,
0.025,0.143,4.144,
0.026,0.146,4.144,
0.026,0.145,4.144,
0.035,0.145,4.144,
0.026,0.145,4.144,
0.025,0.143,4.144,
0.028,0.141,4.144,
0.027,0.153,4.144,
0.027,0.144,4.144,
0.026,0.146,4.144,
0.027,0.144,4.144,
0.028,0.144,4.144,
0.025,1.365,4.144,
0.025,0.144,4.144,
0.027,0.144,4.144,
0.027,0.154,4.144,
0.026,0.185,4.144,
0.027,0.150,4.144,
0.025,0.145,4.144,
0.027,0.141,4.144,
0.026,0.157,4.144,
0.025,0.139,4.144,
0.025,0.141,4.144,
0.025,0.158,4.144,
0.025,0.145,4.144,
0.036,0.145,4.144,
0.024,0.141,4.144,
0.027,0.144,4.144,
0.026,0.141,4.144,
0.026,0.153,4.144,
0.027,0.146,4.144,
0.025,0.144,4.144,
0.025,0.143,4.144,
0.026,0.145,4.144,
0.025,0.165,4.144,
0.026,0.145,4.144,
0.026,0.143,4.144,
0.024,0.146,4.144,
0.026,0.146,4.144,
0.035,0.145,4.144,
0.027,0.148,4.144,
0.026,0.146,4.144,
0.024,0.151,4.144,
0.026,0.158,4.144,
0.025,0.144,4.144,
0.025,0.147,4.144,
0.027,0.144,4.144,
0.025,0.142,4.144,
0.026,0.154,4.144,
0.027,0.143,4.144,
0.025,0.145,4.144,
0.027,0.143,4.144,
0.150,0.233,4.144,
0.026,0.143,4.144,
0.025,0.147,4.144,
0.025,0.148,4.144,
0.026,0.146,4.144,
0.026,0.232,4.144,
0.027,0.142,4.144,
0.027,0.144,4.144,
0.026,0.334,4.144,
0.065,0.149,4.144,
0.025,0.143,4.144,
0.027,0.146,4.144,
0.026,0.240,4.144,
0.026,0.148,4.144,
0.025,0.223,4.144,
0.027,0.216,4.144,
0.026,0.146,4.144,
0.027,0.142,4.144,
0.028,0.144,4.144,
0.027,0.158,4.144,
0.026,0.250,4.144,
0.024,0.143,4.144,
0.024,0.149,4.144,
0.027,0.145,4.144,
0.025,0.161,4.144,
0.024,0.145,4.144,
0.025,0.154,4.144,
0.024,0.146,4.144,
0.028,0.146,4.144,
0.026,0.154,4.144,
0.027,0.143,4.144,
0.026,0.144,4.144,
0.027,0.143,4.144,
0.027,0.142,4.144,
0.026,0.183,4.144,
0.028,0.143,4.144,
0.027,0.143,4.144,
0.028,0.142,4.144,
0.027,0.142,4.144,
0.025,0.157,4.144,
0.025,0.147,4.144,
0.026,0.144,4.144,
0.026,0.145,4.144,
0.027,0.142,4.144,
0.027,0.153,4.144,
0.027,0.143,4.144,
0.025,0.143,4.144,
0.025,0.141,4.144,
0.025,0.144,4.144,
0.026,0.155,4.144,
0.026,0.142,4.144,
0.027,0.143,4.144,
0.025,0.141,4.144,
0.026,0.144,4.144,
0.026,0.180,4.144,
0.026,0.144,4.144,
0.025,0.145,4.144,
0.027,0.145,4.144,
0.027,0.145,4.144,
0.026,0.141,4.144,
0.027,0.145,4.144,
0.026,0.143,4.144,
0.027,0.141,4.144,
0.027,0.142,4.144,
0.035,0.146,4.144,
0.024,0.140,4.144,
0.026,0.143,4.144,
0.025,0.144,4.144,
0.025,0.143,4.144,
0.036,0.144,4.144,
0.026,0.140,4.144,
0.026,0.166,4.144,
0.028,0.143,4.144,
0.026,0.145,4.144,
0.027,0.304,4.144,
0.051,0.211,4.144,
0.027,0.259,4.144,
0.026,0.250,4.144,
0.024,0.144,4.144,
0.024,0.158,4.144,
0.027,0.142,4.144,
0.027,0.141,4.144,
0.024,0.144,4.144,
0.026,0.140,4.144,
0.028,0.153,4.144,
0.026,0.144,4.144,
0.027,0.142,4.144,
0.025,0.146,4.144,
0.027,0.144,4.144,
0.025,0.155,4.144,
0.024,0.166,4.144,
0.026,0.162,4.144,
0.026,0.145,4.144,
0.026,0.142,4.144,
0.025,0.153,4.144,
0.027,0.144,4.144,
0.027,0.152,4.144,
0.026,0.145,4.144,
0.026,0.141,4.144,
0.024,0.152,4.144,
0.027,0.144,4.144,
0.027,0.153,4.144,
0.027,0.143,4.144,
0.026,0.143,4.144,
0.026,0.154,4.144,
0.026,0.144,4.144,
0.027,0.154,4.144,
0.028,0.144,4.144,
0.026,0.144,4.144,
0.027,0.143,4.144,
0.063,0.145,4.144,
0.026,0.155,4.144,
0.026,0.144,4.144,
0.025,0.151,4.144,
0.026,0.143,4.144,
0.025,0.147,4.144,
0.026,0.160,4.144,
0.026,0.145,4.144,
0.025,0.155,4.144,
0.027,0.142,4.144,
0.027,0.144,4.144,
0.025,0.155,4.144,
