insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.039,0.021,4.104,
0.039,0.022,4.104,
0.036,0.024,4.104,
0.032,0.022,4.104,
0.040,0.025,4.104,
0.044,0.023,4.104,
0.076,0.024,4.104,
0.040,0.020,4.104,
0.054,0.022,4.104,
0.033,0.019,4.104,
0.035,0.022,4.104,
0.036,0.592,4.104,
0.194,0.025,4.104,
0.421,0.063,4.104,
0.305,0.030,4.104,
0.168,0.021,4.104,
0.107,0.022,4.104,
0.140,0.022,4.104,
0.141,0.022,4.104,
0.127,0.025,4.104,
0.088,0.022,4.104,
0.097,0.024,4.104,
0.113,0.022,4.104,
0.142,0.023,4.104,
0.119,0.023,4.104,
0.161,0.022,4.104,
0.116,0.020,4.104,
0.123,0.023,4.104,
0.127,0.023,4.104,
0.080,0.022,4.104,
0.098,0.024,4.104,
0.121,0.023,4.104,
0.128,0.023,4.104,
0.120,0.021,4.104,
0.125,0.024,4.104,
0.115,0.023,4.104,
0.134,0.023,4.104,
0.135,0.019,4.104,
0.098,0.021,4.104,
0.107,0.024,4.104,
0.121,0.024,4.104,
0.113,0.021,4.104,
0.120,0.023,4.104,
0.111,0.021,4.104,
0.136,0.021,4.104,
0.083,0.025,4.104,
0.047,0.028,4.104,
0.037,0.022,4.104,
0.079,0.020,4.104,
0.037,0.024,4.104,
0.044,0.031,4.104,
0.044,0.022,4.104,
0.036,0.022,4.104,
0.037,0.025,4.104,
0.039,0.022,4.104,
0.077,0.026,4.104,
0.093,0.024,4.104,
0.081,0.035,4.104,
0.084,0.025,4.104,
0.086,0.023,4.104,
0.071,0.025,4.104,
0.078,0.021,4.104,
0.095,0.023,4.104,
0.079,0.030,4.104,
0.088,0.023,4.104,
0.045,0.027,4.104,
0.060,0.026,4.104,
0.071,0.023,4.104,
0.062,0.047,4.104,
0.071,0.024,4.104,
0.074,0.021,4.104,
0.073,0.025,4.104,
0.065,0.036,4.104,
0.073,0.020,4.104,
0.052,0.039,4.104,
0.092,0.024,4.104,
0.084,0.026,4.104,
0.094,0.050,4.104,
0.049,0.021,4.104,
0.083,0.040,4.104,
0.084,0.023,4.104,
0.039,0.024,4.104,
0.045,0.023,4.104,
0.056,0.020,4.104,
0.036,0.020,4.104,
0.038,0.023,4.104,
0.039,0.024,4.104,
0.041,0.022,4.104,
0.039,0.022,4.104,
0.037,0.024,4.104,
0.038,0.024,4.104,
0.057,0.040,4.104,
0.053,0.040,4.104,
0.106,0.025,4.104,
0.077,0.029,4.104,
0.066,0.025,4.104,
0.065,0.026,4.104,
0.060,0.022,4.104,
0.073,0.021,4.104,
0.095,0.023,4.104,
0.289,0.023,4.104,
0.228,0.019,4.104,
0.264,0.020,4.104,
0.279,0.042,4.104,
0.236,0.020,4.104,
0.180,0.039,4.104,
0.049,0.024,4.104,
0.053,0.025,4.104,
0.063,0.020,4.104,
0.052,0.023,4.104,
0.079,0.058,4.104,
0.059,0.023,4.104,
0.035,0.023,4.104,
0.091,0.019,4.104,
0.095,0.025,4.104,
0.077,0.030,4.104,
0.130,0.018,4.104,
0.123,0.025,4.104,
0.122,0.026,4.104,
0.113,0.024,4.104,
0.113,0.023,4.104,
0.121,0.062,4.104,
0.127,0.022,4.104,
0.119,0.021,4.104,
0.131,0.025,4.104,
0.119,0.037,4.104,
0.077,0.021,4.104,
0.112,0.025,4.104,
0.104,0.035,4.104,
0.076,0.025,4.104,
0.096,0.024,4.104,
0.094,0.022,4.104,
0.072,0.020,4.104,
0.142,0.066,4.104,
0.139,0.024,4.104,
0.122,0.039,4.104,
0.142,0.025,4.104,
0.147,0.044,4.104,
0.125,0.025,4.104,
0.122,0.023,4.104,
0.114,0.035,4.104,
0.053,0.024,4.104,
0.052,0.034,4.104,
0.040,0.022,4.104,
0.050,0.021,4.104,
0.036,0.024,4.104,
0.053,0.040,4.104,
0.037,0.023,4.104,
0.034,0.022,4.104,
0.040,0.024,4.104,
0.088,0.024,4.104,
0.038,0.026,4.104,
0.045,0.037,4.104,
0.038,0.024,4.104,
0.035,0.019,4.104,
0.039,0.023,4.104,
0.071,0.021,4.104,
0.046,0.022,4.104,
0.031,0.023,4.104,
0.041,0.023,4.104,
0.059,0.025,4.104,
0.041,0.024,4.104,
0.065,0.036,4.104,
0.039,0.037,4.104,
0.053,0.024,4.104,
0.036,0.022,4.104,
0.039,0.024,4.104,
0.035,0.033,4.104,
0.063,0.025,4.104,
0.036,0.021,4.104,
0.037,0.022,4.104,
0.066,0.033,4.104,
0.034,0.024,4.104,
0.085,0.020,4.104,
0.063,0.023,4.104,
0.029,0.025,4.104,
0.056,0.020,4.104,
0.029,0.038,4.104,
0.040,0.025,4.104,
0.038,0.024,4.104,
0.045,0.021,4.104,
0.038,0.021,4.104,
0.039,0.021,4.104,
0.101,0.024,4.104,
0.044,0.024,4.104,
0.042,0.023,4.104,
0.033,0.021,4.104,
0.093,0.025,4.104,
0.133,0.024,4.104,
0.203,0.028,4.104,
0.203,0.024,4.104,
0.273,0.024,4.104,
0.089,0.025,4.104,
0.042,0.025,4.104,
0.040,0.022,4.104,
0.039,0.021,4.104,
0.038,0.024,4.104,
0.034,0.023,4.104,
0.035,0.022,4.104,
0.031,0.023,4.104,
0.040,0.022,4.104,
0.042,0.025,4.104,
0.037,0.027,4.104,
0.039,0.021,4.104,
0.046,0.022,4.104,
0.033,0.025,4.104,
0.036,0.024,4.104,
0.039,0.022,4.104,
0.038,0.027,4.104,
0.038,0.022,4.104,
0.035,0.021,4.104,
0.041,0.023,4.104,
0.056,0.024,4.104,
0.057,0.025,4.104,
0.060,0.023,4.104,
0.098,0.022,4.104,
0.135,0.024,4.104,
0.072,0.023,4.104,
0.058,0.025,4.104,
0.042,0.023,4.104,
0.067,0.023,4.104,
0.039,0.021,4.104,
0.089,0.022,4.104,
0.040,0.022,4.104,
0.040,0.022,4.104,
0.039,0.022,4.104,
0.034,0.025,4.104,
0.041,0.023,4.104,
0.039,0.021,4.104,
0.073,0.021,4.104,
0.048,0.018,4.104,
0.038,0.023,4.104,
0.041,0.025,4.104,
0.044,0.024,4.104,
0.037,0.024,4.104,
0.037,0.022,4.104,
0.076,0.024,4.104,
0.039,0.022,4.104,
0.053,0.023,4.104,
0.042,0.026,4.104,
0.043,0.021,4.104,
0.038,0.024,4.104,
0.031,0.059,4.104,
0.083,0.022,4.104,
0.044,0.021,4.104,
0.045,0.021,4.104,
0.045,0.021,4.104,
0.039,0.022,4.104,
0.038,0.025,4.104,
0.040,0.022,4.104,
0.082,0.022,4.104,
0.042,0.026,4.104,
0.044,0.020,4.104,
0.038,0.024,4.104,
0.046,0.016,4.104,
0.036,0.025,4.104,
0.040,0.022,4.104,
0.071,0.022,4.104,
0.040,0.027,4.104,
0.036,0.016,4.104,
0.042,0.024,4.104,
0.029,0.019,4.104,
0.034,0.023,4.104,
0.039,0.027,4.104,
0.068,0.017,4.104,
0.043,0.021,4.104,
0.038,0.025,4.104,
0.035,0.021,4.104,
0.039,0.024,4.104,
0.042,0.025,4.104,
0.040,0.047,4.104,
0.040,0.022,4.104,
0.035,0.023,4.104,
0.041,0.020,4.104,
0.039,0.021,4.104,
0.035,0.024,4.104,
0.044,0.023,4.104,
0.036,0.019,4.104,
0.085,0.024,4.104,
0.038,0.027,4.104,
0.042,0.026,4.104,
0.039,0.022,4.104,
0.036,0.022,4.104,
0.038,0.022,4.104,
0.037,0.024,4.104,
0.030,0.022,4.104,
0.044,0.021,4.104,
0.042,0.023,4.104,
0.042,0.024,4.104,
0.035,0.025,4.104,
0.039,0.021,4.104,
0.038,0.020,4.104,
0.061,0.024,4.104,
0.037,0.021,4.104,
0.033,0.033,4.104,
0.035,0.023,4.104,
0.038,0.022,4.104,
0.033,0.024,4.104,
0.037,0.020,4.104,
0.054,0.024,4.104,
0.035,0.023,4.104,
0.043,0.019,4.104,
0.035,0.035,4.104,
0.031,0.023,4.104,
0.032,0.021,4.104,
0.041,0.021,4.104,
0.042,0.038,4.104,
0.043,0.022,4.104,
0.049,0.025,4.104,
0.055,0.024,4.104,
0.116,0.023,4.104,
0.112,0.021,4.104,
0.103,0.034,4.104,
0.108,0.022,4.104,
0.128,0.022,4.104,
0.287,0.026,4.104,
0.303,0.027,4.104,
0.280,0.022,4.104,
0.314,0.020,4.104,
0.284,0.022,4.104,
