insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.713,0.500,6.400,
0.833,0.510,6.400,
0.659,0.473,6.400,
0.643,0.484,6.400,
0.641,0.453,6.400,
0.609,0.428,6.400,
0.611,0.472,6.400,
0.618,0.410,6.400,
0.613,0.408,6.400,
0.592,0.410,6.400,
0.617,0.407,6.400,
0.626,0.430,6.400,
0.876,0.917,6.400,
0.650,0.406,6.400,
0.607,0.417,6.400,
0.612,0.429,6.400,
0.642,0.420,6.400,
0.607,0.417,6.400,
0.626,0.409,6.400,
0.608,0.411,6.400,
0.605,0.407,6.400,
0.610,0.471,6.400,
0.607,0.424,6.400,
0.622,0.418,6.400,
0.631,0.481,6.400,
0.767,0.493,6.400,
0.612,0.439,6.400,
0.641,0.421,6.400,
0.621,0.438,6.400,
0.613,0.468,6.400,
0.599,0.412,6.400,
0.615,0.448,6.400,
0.632,0.560,6.400,
0.634,0.451,6.400,
0.636,0.457,6.400,
0.679,0.459,6.400,
0.633,0.411,6.400,
0.600,0.415,6.400,
0.595,0.425,6.400,
0.601,0.406,6.400,
0.631,0.433,6.400,
0.589,0.487,6.400,
0.643,0.423,6.400,
0.571,0.481,6.400,
0.604,0.420,6.400,
0.652,0.415,6.400,
0.601,0.421,6.400,
0.661,0.440,6.400,
0.706,0.769,6.400,
0.796,0.425,6.400,
0.616,0.418,6.400,
0.625,0.416,6.400,
0.600,0.415,6.400,
0.619,0.423,6.400,
0.678,0.644,6.400,
0.644,0.407,6.400,
0.626,0.424,6.400,
0.593,0.497,6.400,
0.944,0.827,6.400,
0.937,0.458,6.400,
0.616,0.448,6.400,
0.605,0.408,6.400,
0.660,0.449,6.400,
0.637,0.446,6.400,
0.646,0.406,6.400,
0.602,0.411,6.400,
0.603,0.410,6.400,
0.609,0.411,6.400,
0.614,0.435,6.400,
0.692,0.537,6.400,
0.600,0.427,6.400,
0.610,0.418,6.400,
0.611,0.398,6.400,
0.606,0.427,6.400,
0.608,0.428,6.400,
0.645,0.420,6.400,
0.636,0.403,6.400,
0.595,0.410,6.400,
0.611,0.396,6.400,
0.610,0.430,6.400,
0.600,0.504,6.400,
0.661,0.434,6.400,
1.313,0.542,6.400,
0.758,0.502,6.400,
0.627,0.470,6.400,
0.606,0.400,6.400,
0.600,0.423,6.400,
0.600,0.415,6.400,
0.602,0.438,6.400,
0.594,0.413,6.400,
0.618,0.428,6.400,
0.627,0.409,6.400,
0.658,0.424,6.400,
0.854,0.627,6.400,
0.848,0.461,6.400,
0.713,0.440,6.400,
0.599,0.471,6.400,
0.634,0.513,6.400,
0.630,0.448,6.400,
0.625,0.405,6.400,
0.603,0.409,6.400,
0.617,0.415,6.400,
0.619,0.419,6.400,
0.596,0.469,6.400,
0.644,0.416,6.400,
0.603,0.396,6.400,
0.593,0.402,6.400,
0.615,0.401,6.400,
0.600,0.402,6.400,
0.597,0.434,6.400,
0.626,0.416,6.400,
0.616,0.404,6.400,
0.603,0.404,6.400,
0.626,0.415,6.400,
0.607,0.406,6.400,
0.594,0.408,6.400,
0.664,0.424,6.400,
1.087,0.671,6.400,
0.627,0.411,6.400,
0.608,0.403,6.400,
0.596,0.448,6.400,
0.628,0.408,6.400,
0.603,0.402,6.400,
0.597,0.471,6.400,
0.611,0.409,6.400,
0.608,0.410,6.400,
0.606,0.429,6.400,
0.659,0.430,6.400,
0.627,0.469,6.400,
0.734,0.479,6.400,
0.664,0.432,6.400,
0.628,0.703,6.400,
0.675,0.503,6.400,
0.619,0.527,6.400,
0.670,0.412,6.400,
0.613,0.406,6.400,
0.613,0.412,6.400,
0.604,0.424,6.400,
0.615,0.412,6.400,
0.636,0.722,6.400,
0.616,0.428,6.400,
0.618,0.403,6.400,
0.597,0.412,6.400,
0.591,0.436,6.400,
0.602,0.398,6.400,
0.614,0.403,6.400,
0.599,0.426,6.400,
0.604,0.401,6.400,
0.605,0.407,6.400,
0.606,0.446,6.400,
0.612,0.439,6.400,
0.632,0.563,6.400,
0.863,0.448,6.400,
0.597,0.417,6.400,
0.614,0.394,6.400,
0.638,0.408,6.400,
0.595,0.415,6.400,
0.609,0.417,6.400,
0.657,0.404,6.400,
0.610,0.421,6.400,
0.611,0.411,6.400,
0.624,0.409,6.400,
0.651,0.607,6.400,
0.649,0.447,6.400,
0.593,0.495,6.400,
0.695,0.465,6.400,
0.723,0.510,6.400,
0.576,0.533,6.400,
0.595,0.468,6.400,
0.571,0.490,6.400,
0.597,0.428,6.400,
0.632,0.449,6.400,
0.626,0.521,6.400,
0.692,0.492,6.400,
0.697,0.408,6.400,
0.612,0.416,6.400,
0.595,0.416,6.400,
0.639,0.398,6.400,
0.590,0.408,6.400,
0.594,0.420,6.400,
0.637,0.405,6.400,
0.608,0.417,6.400,
0.593,0.423,6.400,
0.645,0.407,6.400,
0.592,0.439,6.400,
0.765,0.415,6.400,
0.714,0.659,6.400,
0.734,0.406,6.400,
0.629,0.422,6.400,
0.593,0.422,6.400,
0.614,0.406,6.400,
0.638,0.408,6.400,
0.606,0.405,6.400,
0.609,0.394,6.400,
0.646,0.476,6.400,
0.617,0.404,6.400,
0.617,0.407,6.400,
0.603,0.412,6.400,
0.774,0.538,6.400,
1.301,0.468,6.400,
0.616,0.457,6.400,
0.623,0.457,6.400,
0.624,0.418,6.400,
0.611,0.419,6.400,
0.606,0.419,6.400,
0.600,0.407,6.400,
0.605,0.403,6.400,
0.605,0.413,6.400,
0.693,0.417,6.400,
0.949,0.646,6.400,
0.640,0.410,6.400,
0.639,0.419,6.400,
0.607,0.409,6.400,
0.624,0.404,6.400,
0.593,0.413,6.400,
0.594,0.411,6.400,
0.667,0.402,6.400,
0.614,0.437,6.400,
0.606,0.423,6.400,
0.626,0.408,6.400,
0.774,0.404,6.400,
0.845,0.653,6.400,
0.857,0.431,6.400,
0.601,0.400,6.400,
0.613,0.407,6.400,
0.608,0.397,6.400,
0.612,0.411,6.400,
0.634,0.419,6.400,
0.614,0.410,6.400,
0.653,0.493,6.400,
0.607,0.416,6.400,
0.693,0.407,6.400,
0.619,0.479,6.400,
0.637,0.437,6.400,
0.606,0.409,6.400,
0.605,0.418,6.400,
0.601,0.397,6.400,
0.568,0.436,6.400,
0.644,0.410,6.400,
0.645,0.491,6.400,
0.603,0.415,6.400,
0.610,0.533,6.400,
0.577,0.469,6.400,
0.783,0.495,6.400,
0.660,0.444,6.400,
0.619,0.432,6.400,
0.647,0.408,6.400,
0.636,0.389,6.400,
0.638,0.394,6.400,
0.574,0.475,6.400,
0.683,0.402,6.400,
0.584,0.412,6.400,
0.640,0.401,6.400,
0.603,0.404,6.400,
0.576,0.462,6.400,
0.578,0.426,6.400,
0.809,0.650,6.400,
0.604,0.474,6.400,
0.585,0.438,6.400,
0.629,0.396,6.400,
0.584,0.382,6.400,
0.656,0.533,6.400,
0.759,0.618,6.400,
0.652,0.602,6.400,
0.702,0.673,6.400,
0.616,0.451,6.400,
0.789,0.539,6.400,
0.860,0.727,6.400,
0.746,0.455,6.400,
0.659,0.474,6.400,
0.717,0.459,6.400,
0.633,0.415,6.400,
0.605,0.400,6.400,
0.615,0.411,6.400,
0.617,0.400,6.400,
0.603,0.416,6.400,
0.658,0.876,6.400,
0.762,0.892,6.400,
0.914,0.434,6.400,
0.612,0.432,6.400,
0.644,0.447,6.400,
0.623,0.398,6.400,
0.616,0.415,6.400,
0.593,0.453,6.400,
0.603,0.403,6.400,
0.609,0.422,6.400,
0.592,0.425,6.400,
0.615,0.533,6.400,
0.745,0.495,6.400,
0.710,0.416,6.400,
0.588,0.401,6.400,
0.606,0.407,6.400,
0.630,0.413,6.400,
0.609,0.406,6.400,
0.605,0.409,6.400,
0.626,0.424,6.400,
0.601,0.416,6.400,
0.608,0.441,6.400,
0.614,0.422,6.400,
0.607,0.416,6.400,
0.669,0.458,6.400,
0.618,0.448,6.400,
0.617,0.408,6.400,
0.592,0.420,6.400,
0.602,0.396,6.400,
0.598,0.415,6.400,
0.600,0.409,6.400,
0.621,0.413,6.400,
0.593,0.430,6.400,
0.613,0.408,6.400,
0.642,0.420,6.400,
0.607,0.428,6.400,
0.618,0.427,6.400,
0.667,0.434,6.400,
0.625,0.422,6.400,
0.652,0.493,6.400,
0.602,0.401,6.400,
0.681,0.409,6.400,
0.596,0.473,6.400,
0.609,0.399,6.400,
0.610,0.391,6.400,
0.600,0.434,6.400,
0.594,0.400,6.400,
0.605,0.394,6.400,
0.613,0.526,6.400,
0.793,0.403,6.400,
0.613,0.425,6.400,
0.648,0.404,6.400,
0.622,0.402,6.400,
0.643,0.462,6.400,
0.607,0.408,6.400,
0.609,0.403,6.400,
0.658,0.639,6.400,
0.634,0.644,6.400,
0.626,0.404,6.400,
0.631,0.422,6.400,
0.678,0.519,6.400,
0.654,0.411,6.400,
0.645,0.424,6.400,
0.616,0.424,6.400,
0.624,0.491,6.400,
0.649,0.425,6.400,
0.634,0.421,6.400,
0.624,0.457,6.400,
0.605,0.417,6.400,
0.599,0.423,6.400,
0.627,0.435,6.400,
0.628,0.433,6.400,
0.916,0.834,6.400,
0.661,0.422,6.400,
0.612,0.404,6.400,
0.613,0.418,6.400,
0.598,0.406,6.400,
0.604,0.395,6.400,
0.607,0.405,6.400,
0.628,0.408,6.400,
0.606,0.401,6.400,
0.611,0.414,6.400,
0.614,0.408,6.400,
0.640,0.445,6.400,
0.855,0.535,6.400,
0.597,0.406,6.400,
0.611,0.416,6.400,
0.642,0.406,6.400,
0.600,0.415,6.400,
0.599,0.407,6.400,
0.648,0.437,6.400,
0.639,0.451,6.400,
0.663,0.500,6.400,
0.694,0.466,6.400,
0.680,1.498,6.400,
0.633,0.388,6.400,
0.598,0.424,6.400,
0.616,0.410,6.400,
0.630,0.402,6.400,
0.600,0.407,6.400,
0.610,0.429,6.400,
0.603,0.401,6.400,
0.590,0.403,6.400,
0.607,0.399,6.400,
0.601,0.405,6.400,
0.609,0.417,6.400,
0.612,0.405,6.400,
0.678,0.721,6.400,
0.703,0.469,6.400,
0.635,0.392,6.400,
0.651,0.400,6.400,
0.593,0.415,6.400,
0.750,0.395,6.400,
1.599,0.433,6.400,
0.595,0.439,6.400,
0.692,0.409,6.400,
0.600,0.442,6.400,
0.831,0.511,6.400,
0.787,0.582,6.400,
0.733,0.444,6.400,
0.628,0.536,6.400,
0.645,0.456,6.400,
0.642,0.485,6.400,
0.638,0.441,6.400,
0.607,0.421,6.400,
0.616,0.427,6.400,
0.598,0.415,6.400,
0.589,0.410,6.400,
0.617,0.419,6.400,
1.310,0.713,6.400,
0.640,0.409,6.400,
0.593,0.413,6.400,
0.600,0.403,6.400,
0.603,0.421,6.400,
0.610,0.425,6.400,
0.617,0.407,6.400,
0.601,0.399,6.400,
0.602,0.409,6.400,
0.605,0.427,6.400,
0.610,0.467,6.400,
0.747,0.648,6.400,
0.670,0.412,6.400,
0.612,0.416,6.400,
0.614,0.418,6.400,
0.621,0.410,6.400,
0.609,0.409,6.400,
0.596,0.422,6.400,
0.644,0.407,6.400,
0.609,0.404,6.400,
0.593,0.416,6.400,
0.621,0.401,6.400,
0.612,0.469,6.400,
0.782,0.495,6.400,
0.644,0.529,6.400,
0.689,0.519,6.400,
0.688,0.490,6.400,
0.587,0.455,6.400,
0.641,0.460,6.400,
0.590,0.517,6.400,
0.642,0.413,6.400,
0.631,0.448,6.400,
0.651,0.414,6.400,
0.612,0.406,6.400,
0.597,0.423,6.400,
0.693,0.430,6.400,
0.577,0.450,6.400,
0.606,0.438,6.400,
0.613,0.417,6.400,
0.597,0.407,6.400,
0.604,0.408,6.400,
0.601,0.401,6.400,
0.591,0.410,6.400,
0.607,0.398,6.400,
0.633,0.405,6.400,
0.599,0.410,6.400,
0.629,0.407,6.400,
0.839,0.777,6.400,
0.595,0.411,6.400,
0.602,0.416,6.400,
0.607,0.417,6.400,
0.609,0.459,6.400,
0.618,0.406,6.400,
0.596,0.444,6.400,
0.651,0.431,6.400,
0.656,0.455,6.400,
0.607,0.454,6.400,
0.714,0.426,6.400,
1.118,0.731,6.400,
0.930,0.564,6.400,
0.686,0.444,6.400,
0.653,0.464,6.400,
0.650,0.419,6.400,
0.663,0.494,6.400,
0.612,0.504,6.400,
0.623,0.438,6.400,
0.751,0.663,6.400,
0.669,0.405,6.400,
0.609,0.402,6.400,
0.594,0.434,6.400,
0.613,0.406,6.400,
0.672,0.407,6.400,
0.654,0.421,6.400,
0.612,0.428,6.400,
0.647,0.412,6.400,
0.685,0.455,6.400,
0.646,0.513,6.400,
0.619,0.399,6.400,
0.763,0.592,6.400,
0.747,0.542,6.400,
0.634,0.434,6.400,
0.670,0.403,6.400,
0.640,0.440,6.400,
0.601,0.445,6.400,
0.619,0.409,6.400,
0.590,0.432,6.400,
0.601,0.405,6.400,
0.610,0.417,6.400,
0.637,0.428,6.400,
0.651,0.413,6.400,
0.889,1.323,6.400,
0.683,0.542,6.400,
0.671,0.463,6.400,
0.592,0.405,6.400,
0.654,0.409,6.400,
0.771,0.426,6.400,
0.621,0.408,6.400,
0.636,0.423,6.400,
0.665,0.409,6.400,
0.628,0.414,6.400,
0.597,0.424,6.400,
0.848,0.837,6.400,
0.619,0.415,6.400,
0.687,0.462,6.400,
0.681,0.553,6.400,
0.607,0.406,6.400,
0.670,0.534,6.400,
0.692,0.489,6.400,
0.620,0.491,6.400,
0.648,0.402,6.400,
0.665,0.509,6.400,
