insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.149,0.331,6.400,
0.183,0.330,6.400,
0.099,0.336,6.400,
0.166,0.338,6.400,
0.071,0.499,6.400,
0.078,0.337,6.400,
0.102,0.379,6.400,
0.048,0.328,6.400,
0.035,0.386,6.400,
0.107,0.328,6.400,
0.080,0.388,6.400,
0.174,0.904,6.400,
0.088,0.375,6.400,
0.203,0.376,6.400,
0.091,0.410,6.400,
0.148,0.364,6.400,
0.120,0.431,6.400,
0.193,0.423,6.400,
0.106,0.672,6.400,
0.173,0.335,6.400,
0.145,0.465,6.400,
0.103,0.360,6.400,
0.162,0.346,6.400,
0.258,0.364,6.400,
0.070,4.253,6.400,
0.112,0.341,6.400,
0.037,0.341,6.400,
0.063,0.338,6.400,
0.041,0.354,6.400,
0.059,0.347,6.400,
0.040,0.370,6.400,
0.065,0.450,6.400,
0.077,0.349,6.400,
0.048,0.348,6.400,
0.035,0.357,6.400,
0.053,0.350,6.400,
0.039,0.352,6.400,
0.057,0.356,6.400,
0.040,0.451,6.400,
0.097,0.564,6.400,
0.127,0.531,6.400,
0.101,0.469,6.400,
0.062,0.363,6.400,
0.171,0.424,6.400,
0.110,0.436,6.400,
0.074,0.540,6.400,
0.050,0.505,6.400,
0.144,0.529,6.400,
0.077,0.442,6.400,
0.137,0.376,6.400,
0.080,0.399,6.400,
0.114,0.388,6.400,
0.121,0.394,6.400,
0.075,0.338,6.400,
0.052,0.342,6.400,
0.157,0.331,6.400,
0.042,0.377,6.400,
0.053,0.339,6.400,
0.042,0.410,6.400,
0.124,0.879,6.400,
0.126,0.340,6.400,
0.178,0.328,6.400,
0.124,0.342,6.400,
0.167,0.322,6.400,
0.115,0.389,6.400,
0.164,0.347,6.400,
0.136,0.338,6.400,
0.093,0.374,6.400,
0.097,0.342,6.400,
0.134,0.375,6.400,
0.060,0.340,6.400,
0.061,0.389,6.400,
0.099,0.355,6.400,
0.297,0.390,6.400,
0.206,0.398,6.400,
0.345,0.349,6.400,
0.101,0.374,6.400,
0.145,0.488,6.400,
0.114,0.356,6.400,
0.150,0.347,6.400,
0.086,0.349,6.400,
0.089,0.354,6.400,
0.107,0.350,6.400,
0.117,0.355,6.400,
0.103,0.376,6.400,
0.048,0.337,6.400,
0.101,0.351,6.400,
0.123,0.352,6.400,
0.048,0.344,6.400,
0.052,0.346,6.400,
0.037,0.347,6.400,
0.056,0.348,6.400,
0.037,0.365,6.400,
0.093,0.354,6.400,
0.046,0.336,6.400,
0.053,0.351,6.400,
0.044,0.339,6.400,
0.050,0.354,6.400,
0.045,0.338,6.400,
0.063,0.582,6.400,
0.045,0.344,6.400,
0.052,0.419,6.400,
0.174,0.346,6.400,
0.211,0.345,6.400,
0.147,0.353,6.400,
0.158,0.428,6.400,
0.237,0.525,6.400,
0.057,0.337,6.400,
0.043,0.373,6.400,
0.059,0.335,6.400,
0.046,0.350,6.400,
0.059,0.347,6.400,
0.084,0.363,6.400,
0.044,0.383,6.400,
0.051,0.369,6.400,
0.070,0.347,6.400,
0.059,0.477,6.400,
0.087,0.351,6.400,
0.047,0.353,6.400,
0.066,0.338,6.400,
0.040,0.346,6.400,
0.043,0.355,6.400,
0.115,0.488,6.400,
0.071,0.329,6.400,
0.049,0.355,6.400,
0.113,0.344,6.400,
0.078,0.377,6.400,
0.110,0.431,6.400,
0.112,0.446,6.400,
0.269,0.351,6.400,
0.060,0.393,6.400,
0.284,0.353,6.400,
0.211,0.400,6.400,
0.334,0.342,6.400,
0.043,0.379,6.400,
0.048,0.336,6.400,
0.042,0.358,6.400,
0.058,0.339,6.400,
0.045,0.343,6.400,
0.156,0.374,6.400,
0.110,0.340,6.400,
0.112,0.719,6.400,
0.100,0.368,6.400,
0.203,0.338,6.400,
0.122,0.383,6.400,
0.156,0.340,6.400,
0.154,0.347,6.400,
0.159,0.362,6.400,
0.117,0.346,6.400,
0.185,0.460,6.400,
0.120,0.394,6.400,
0.239,0.338,6.400,
0.162,0.430,6.400,
0.170,0.332,6.400,
0.147,0.358,6.400,
0.175,0.809,6.400,
0.094,0.380,6.400,
0.132,0.354,6.400,
0.077,0.375,6.400,
0.127,0.347,6.400,
0.076,0.365,6.400,
0.057,0.354,6.400,
0.043,0.373,6.400,
0.055,0.359,6.400,
0.080,0.362,6.400,
0.058,0.355,6.400,
0.045,0.355,6.400,
0.061,0.367,6.400,
0.044,0.362,6.400,
0.053,0.458,6.400,
0.041,0.349,6.400,
0.058,0.338,6.400,
0.046,0.355,6.400,
0.048,0.339,6.400,
0.038,0.352,6.400,
0.057,0.352,6.400,
0.040,0.353,6.400,
0.058,0.366,6.400,
0.048,0.370,6.400,
0.054,0.340,6.400,
0.047,0.351,6.400,
0.051,0.343,6.400,
0.043,0.356,6.400,
0.063,0.433,6.400,
0.044,0.492,6.400,
0.095,0.375,6.400,
0.051,0.384,6.400,
0.086,0.371,6.400,
0.336,0.541,6.400,
0.318,0.456,6.400,
0.066,0.384,6.400,
0.060,0.340,6.400,
0.038,0.338,6.400,
0.055,0.353,6.400,
0.041,0.330,6.400,
0.062,0.350,6.400,
0.057,0.353,6.400,
0.073,0.340,6.400,
0.059,0.348,6.400,
0.097,0.352,6.400,
0.059,0.352,6.400,
0.090,0.347,6.400,
0.036,0.348,6.400,
0.050,0.344,6.400,
0.041,0.340,6.400,
0.061,0.340,6.400,
0.043,0.341,6.400,
0.078,0.373,6.400,
0.049,0.340,6.400,
0.049,0.342,6.400,
0.041,0.345,6.400,
0.066,0.350,6.400,
0.039,0.353,6.400,
0.060,0.344,6.400,
0.041,0.358,6.400,
0.052,0.352,6.400,
0.078,0.367,6.400,
0.106,0.353,6.400,
0.076,0.355,6.400,
0.118,0.397,6.400,
0.074,0.351,6.400,
0.137,0.352,6.400,
0.098,0.378,6.400,
0.126,0.342,6.400,
0.155,0.419,6.400,
1.284,0.349,6.400,
0.112,0.342,6.400,
0.178,0.346,6.400,
0.160,0.351,6.400,
0.136,0.360,6.400,
0.101,0.346,6.400,
0.143,0.342,6.400,
0.089,0.336,6.400,
0.124,0.348,6.400,
0.062,0.350,6.400,
0.074,0.359,6.400,
0.045,0.332,6.400,
0.058,0.347,6.400,
0.089,0.349,6.400,
0.055,0.356,6.400,
0.037,0.330,6.400,
0.058,0.346,6.400,
0.037,0.359,6.400,
0.046,0.367,6.400,
0.045,0.335,6.400,
0.065,0.345,6.400,
0.045,0.348,6.400,
0.076,0.345,6.400,
0.074,0.340,6.400,
0.120,0.601,6.400,
0.068,0.429,6.400,
0.107,0.511,6.400,
0.135,0.450,6.400,
0.359,0.392,6.400,
0.076,0.360,6.400,
0.131,0.340,6.400,
0.089,0.357,6.400,
0.067,0.365,6.400,
0.039,0.358,6.400,
0.058,0.342,6.400,
0.053,0.338,6.400,
0.054,0.343,6.400,
0.057,0.343,6.400,
0.062,0.337,6.400,
0.048,0.360,6.400,
0.078,0.334,6.400,
0.041,0.353,6.400,
0.068,0.351,6.400,
0.041,0.352,6.400,
0.055,0.338,6.400,
0.041,0.347,6.400,
0.052,0.348,6.400,
0.058,0.361,6.400,
0.088,0.343,6.400,
0.099,0.353,6.400,
0.075,0.339,6.400,
0.074,0.353,6.400,
0.088,0.345,6.400,
0.058,0.356,6.400,
0.062,0.339,6.400,
0.042,0.381,6.400,
0.053,0.341,6.400,
0.237,0.393,6.400,
0.233,0.373,6.400,
0.119,0.345,6.400,
0.049,0.347,6.400,
0.039,0.340,6.400,
0.051,0.355,6.400,
0.043,0.339,6.400,
0.050,0.421,6.400,
0.070,0.346,6.400,
0.097,0.358,6.400,
0.076,0.345,6.400,
0.103,0.401,6.400,
0.116,0.349,6.400,
0.201,0.329,6.400,
0.085,0.417,6.400,
0.053,0.341,6.400,
0.044,0.351,6.400,
0.051,0.342,6.400,
0.039,0.334,6.400,
0.053,0.337,6.400,
0.038,0.339,6.400,
0.070,0.339,6.400,
0.093,0.338,6.400,
0.109,0.330,6.400,
0.039,0.354,6.400,
0.063,0.335,6.400,
0.048,0.342,6.400,
0.063,0.344,6.400,
0.037,0.344,6.400,
0.060,0.351,6.400,
0.045,0.339,6.400,
0.053,0.424,6.400,
0.062,0.331,6.400,
0.055,0.361,6.400,
0.041,0.340,6.400,
0.053,0.402,6.400,
0.107,0.366,6.400,
0.321,0.417,6.400,
0.414,0.865,6.400,
0.132,0.345,6.400,
0.083,0.339,6.400,
0.117,0.353,6.400,
0.105,0.335,6.400,
0.160,0.366,6.400,
0.062,0.345,6.400,
0.079,0.386,6.400,
0.055,0.353,6.400,
0.052,0.349,6.400,
0.059,0.343,6.400,
0.100,0.338,6.400,
0.067,0.357,6.400,
0.102,0.359,6.400,
0.060,0.357,6.400,
0.051,0.353,6.400,
0.047,0.340,6.400,
0.110,0.348,6.400,
0.044,0.340,6.400,
0.057,0.351,6.400,
0.051,0.341,6.400,
0.060,0.356,6.400,
0.081,0.377,6.400,
0.064,0.467,6.400,
0.048,0.340,6.400,
0.059,0.476,6.400,
0.166,0.429,6.400,
0.216,0.359,6.400,
0.085,0.400,6.400,
0.069,0.358,6.400,
0.039,0.339,6.400,
0.050,0.342,6.400,
0.047,0.344,6.400,
0.048,0.341,6.400,
0.050,0.349,6.400,
0.070,0.346,6.400,
0.044,0.362,6.400,
0.075,0.345,6.400,
0.089,0.348,6.400,
0.083,0.340,6.400,
0.067,0.339,6.400,
0.059,0.333,6.400,
0.040,0.371,6.400,
0.054,0.342,6.400,
0.038,0.375,6.400,
0.102,0.341,6.400,
0.084,0.348,6.400,
0.115,0.346,6.400,
0.073,0.339,6.400,
0.103,0.410,6.400,
0.125,0.351,6.400,
0.119,0.341,6.400,
0.157,0.340,6.400,
0.107,0.342,6.400,
0.069,0.338,6.400,
0.114,0.374,6.400,
0.186,0.708,6.400,
0.074,0.375,6.400,
0.046,0.326,6.400,
0.055,0.344,6.400,
0.066,0.336,6.400,
0.049,0.351,6.400,
0.038,0.331,6.400,
0.056,0.348,6.400,
0.051,0.339,6.400,
0.110,0.349,6.400,
0.044,0.351,6.400,
0.104,0.346,6.400,
0.048,0.356,6.400,
0.046,0.359,6.400,
0.038,0.341,6.400,
0.053,0.350,6.400,
0.081,0.345,6.400,
0.067,0.340,6.400,
0.052,0.780,6.400,
0.167,0.349,6.400,
0.099,0.335,6.400,
0.120,0.342,6.400,
0.158,0.356,6.400,
0.133,0.353,6.400,
0.084,0.360,6.400,
0.095,0.379,6.400,
0.090,0.376,6.400,
0.128,0.356,6.400,
0.088,0.359,6.400,
0.115,1.589,6.400,
0.043,0.349,6.400,
0.053,0.343,6.400,
0.245,0.411,6.400,
0.314,0.405,6.400,
0.256,0.364,6.400,
0.052,0.352,6.400,
0.078,0.340,6.400,
0.057,0.366,6.400,
0.095,0.349,6.400,
0.058,0.359,6.400,
0.046,0.337,6.400,
0.123,0.345,6.400,
0.053,0.350,6.400,
0.054,0.374,6.400,
0.047,0.349,6.400,
0.079,0.373,6.400,
0.038,0.343,6.400,
0.070,0.344,6.400,
0.039,0.343,6.400,
0.052,0.355,6.400,
0.049,0.339,6.400,
0.115,0.358,6.400,
0.059,0.332,6.400,
0.075,0.406,6.400,
0.042,0.349,6.400,
0.099,0.330,6.400,
0.069,0.339,6.400,
0.094,0.345,6.400,
0.043,0.476,6.400,
0.071,0.353,6.400,
0.072,0.370,6.400,
0.060,0.471,6.400,
0.074,0.420,6.400,
0.166,0.389,6.400,
0.075,0.361,6.400,
0.113,0.395,6.400,
0.147,0.402,6.400,
0.234,0.352,6.400,
0.107,0.469,6.400,
0.057,0.367,6.400,
0.077,0.422,6.400,
0.087,0.346,6.400,
0.059,0.366,6.400,
0.085,0.359,6.400,
0.061,0.366,6.400,
0.081,0.417,6.400,
0.041,0.374,6.400,
0.064,0.440,6.400,
0.053,0.379,6.400,
0.082,0.408,6.400,
0.036,0.365,6.400,
0.089,0.425,6.400,
0.043,0.384,6.400,
0.095,0.344,6.400,
0.063,0.372,6.400,
0.079,0.392,6.400,
0.041,0.340,6.400,
0.063,0.349,6.400,
0.040,0.340,6.400,
0.056,0.415,6.400,
0.041,0.339,6.400,
0.102,0.346,6.400,
0.117,0.638,6.400,
0.260,0.558,6.400,
0.043,0.340,6.400,
0.082,0.338,6.400,
0.041,0.337,6.400,
0.058,0.343,6.400,
0.046,0.340,6.400,
0.055,0.348,6.400,
0.046,0.340,6.400,
0.061,0.351,6.400,
0.117,0.349,6.400,
0.138,0.337,6.400,
0.132,0.347,6.400,
0.113,0.343,6.400,
0.072,0.354,6.400,
0.099,0.343,6.400,
0.053,0.339,6.400,
0.053,0.338,6.400,
0.044,0.351,6.400,
0.102,0.341,6.400,
0.077,0.345,6.400,
0.110,0.348,6.400,
0.048,0.342,6.400,
0.064,0.344,6.400,
0.041,0.339,6.400,
0.065,0.355,6.400,
0.052,0.341,6.400,
0.054,0.340,6.400,
0.058,0.342,6.400,
0.049,0.373,6.400,
0.055,0.339,6.400,
0.230,0.406,6.400,
0.177,0.403,6.400,
0.166,0.358,6.400,
0.044,0.453,6.400,
0.067,0.344,6.400,
0.043,0.349,6.400,
0.051,0.341,6.400,
0.046,0.345,6.400,
0.060,0.340,6.400,
0.060,0.483,6.400,
0.084,0.343,6.400,
0.074,0.396,6.400,
0.064,0.588,6.400,
0.085,0.354,6.400,
0.173,0.352,6.400,
0.079,0.503,6.400,
0.122,0.392,6.400,
0.239,0.423,6.400,
0.203,0.349,6.400,
0.109,0.341,6.400,
0.137,0.359,6.400,
0.068,0.354,6.400,
0.051,0.354,6.400,
0.046,0.329,6.400,
0.050,0.349,6.400,
0.062,0.346,6.400,
0.060,0.363,6.400,
0.052,0.343,6.400,
0.277,0.407,6.400,
0.168,0.494,6.400,
0.063,0.339,6.400,
0.045,0.346,6.400,
0.081,0.346,6.400,
0.045,0.352,6.400,
0.051,0.340,6.400,
0.042,0.358,6.400,
0.053,0.336,6.400,
0.034,0.349,6.400,
0.048,0.337,6.400,
0.070,0.350,6.400,
0.050,0.333,6.400,
0.039,0.357,6.400,
0.053,0.335,6.400,
0.043,0.349,6.400,
0.051,0.333,6.400,
0.037,0.338,6.400,
0.059,0.338,6.400,
0.040,0.344,6.400,
0.051,0.342,6.400,
0.039,0.355,6.400,
0.117,0.350,6.400,
0.070,0.946,6.400,
0.167,0.357,6.400,
0.092,0.349,6.400,
0.153,0.362,6.400,
0.087,0.337,6.400,
0.085,0.355,6.400,
0.061,0.491,6.400,
0.125,0.339,6.400,
0.088,0.363,6.400,
0.128,0.350,6.400,
0.185,0.406,6.400,
0.311,0.371,6.400,
0.084,0.356,6.400,
0.056,0.344,6.400,
0.036,0.342,6.400,
0.056,0.343,6.400,
0.045,0.343,6.400,
0.056,0.341,6.400,
0.045,0.349,6.400,
0.084,0.349,6.400,
0.044,0.348,6.400,
0.053,0.351,6.400,
0.044,0.353,6.400,
0.054,0.342,6.400,
0.048,0.334,6.400,
0.057,0.345,6.400,
0.049,0.345,6.400,
0.062,0.332,6.400,
0.046,0.346,6.400,
0.109,0.339,6.400,
0.074,0.349,6.400,
0.148,0.338,6.400,
0.093,0.355,6.400,
0.061,0.341,6.400,
0.044,0.331,6.400,
0.065,0.340,6.400,
0.074,0.340,6.400,
0.062,0.348,6.400,
0.042,0.351,6.400,
0.067,0.355,6.400,
0.041,0.370,6.400,
0.121,0.352,6.400,
0.039,0.353,6.400,
0.055,0.381,6.400,
0.049,0.348,6.400,
0.082,0.353,6.400,
0.058,0.338,6.400,
0.053,0.344,6.400,
0.062,0.341,6.400,
0.051,0.344,6.400,
0.045,0.337,6.400,
0.075,0.376,6.400,
0.054,0.364,6.400,
0.085,0.361,6.400,
0.058,0.341,6.400,
0.107,0.354,6.400,
0.058,0.349,6.400,
0.071,0.346,6.400,
0.046,0.337,6.400,
0.055,0.352,6.400,
0.049,0.359,6.400,
0.060,0.354,6.400,
0.063,0.353,6.400,
0.056,0.352,6.400,
0.044,0.337,6.400,
0.050,0.351,6.400,
0.044,0.343,6.400,
0.052,0.339,6.400,
0.049,0.339,6.400,
0.065,0.337,6.400,
0.042,0.352,6.400,
0.056,0.346,6.400,
0.041,0.343,6.400,
0.059,0.350,6.400,
0.039,0.346,6.400,
0.057,0.342,6.400,
0.036,0.352,6.400,
0.047,0.333,6.400,
0.041,0.348,6.400,
0.063,0.337,6.400,
0.069,0.349,6.400,
0.103,0.333,6.400,
0.077,0.355,6.400,
0.106,0.373,6.400,
0.122,0.352,6.400,
0.149,0.355,6.400,
0.151,0.352,6.400,
0.198,0.333,6.400,
0.043,0.324,6.400,
0.057,0.335,6.400,
0.052,0.344,6.400,
0.054,0.338,6.400,
0.043,0.371,6.400,
0.054,0.346,6.400,
0.045,0.349,6.400,
0.060,0.339,6.400,
0.038,0.351,6.400,
0.049,0.767,6.400,
0.079,0.345,6.400,
0.133,0.349,6.400,
0.106,0.350,6.400,
0.112,0.328,6.400,
0.093,0.391,6.400,
0.107,0.334,6.400,
0.078,0.355,6.400,
0.134,0.347,6.400,
0.086,0.556,6.400,
0.114,0.366,6.400,
0.196,0.438,6.400,
0.274,0.405,6.400,
0.052,0.364,6.400,
0.060,0.340,6.400,
0.087,0.356,6.400,
0.130,0.383,6.400,
0.076,0.346,6.400,
0.121,0.493,6.400,
0.040,0.341,6.400,
0.049,0.350,6.400,
0.050,0.346,6.400,
0.059,0.353,6.400,
0.039,0.338,6.400,
0.054,0.354,6.400,
0.048,0.346,6.400,
0.065,0.367,6.400,
0.057,0.338,6.400,
0.064,0.385,6.400,
0.048,0.347,6.400,
0.061,0.347,6.400,
0.049,0.340,6.400,
0.052,0.348,6.400,
0.035,0.340,6.400,
0.047,0.352,6.400,
0.042,0.352,6.400,
0.073,0.350,6.400,
0.055,0.348,6.400,
0.069,0.357,6.400,
0.056,0.343,6.400,
0.084,0.388,6.400,
0.078,0.333,6.400,
0.071,0.383,6.400,
0.220,0.363,6.400,
0.252,0.344,6.400,
0.166,0.365,6.400,
0.051,0.339,6.400,
0.043,0.339,6.400,
0.070,0.344,6.400,
0.041,0.346,6.400,
0.056,0.340,6.400,
0.037,0.343,6.400,
0.054,0.338,6.400,
0.039,0.354,6.400,
0.049,0.349,6.400,
0.037,0.353,6.400,
0.068,0.350,6.400,
0.071,0.358,6.400,
0.111,0.339,6.400,
0.072,0.355,6.400,
0.124,0.431,6.400,
0.128,0.395,6.400,
0.166,0.392,6.400,
0.118,0.403,6.400,
0.100,0.441,6.400,
0.038,0.331,6.400,
0.083,0.400,6.400,
0.067,0.338,6.400,
0.085,0.434,6.400,
0.046,0.329,6.400,
0.048,0.366,6.400,
0.040,0.419,6.400,
0.132,0.353,6.400,
0.312,0.483,6.400,
0.385,0.442,6.400,
0.114,0.436,6.400,
0.054,0.503,6.400,
0.039,0.381,6.400,
0.049,0.339,6.400,
0.043,0.354,6.400,
0.056,0.346,6.400,
0.041,0.356,6.400,
0.048,0.337,6.400,
0.047,0.351,6.400,
0.057,0.386,6.400,
0.042,0.356,6.400,
0.052,0.346,6.400,
0.041,0.349,6.400,
0.060,0.331,6.400,
0.045,0.356,6.400,
0.059,0.353,6.400,
0.043,0.341,6.400,
0.077,0.921,6.400,
0.074,0.359,6.400,
0.123,0.413,6.400,
0.150,0.348,6.400,
0.109,0.355,6.400,
0.116,0.393,6.400,
0.087,0.362,6.400,
0.085,0.416,6.400,
0.086,0.398,6.400,
0.067,0.392,6.400,
0.061,0.373,6.400,
0.281,0.392,6.400,
0.370,0.389,6.400,
0.175,0.503,6.400,
0.097,0.355,6.400,
0.095,0.409,6.400,
0.163,0.403,6.400,
0.046,0.337,6.400,
0.052,0.353,6.400,
0.044,0.344,6.400,
0.059,0.349,6.400,
0.047,0.351,6.400,
0.064,0.343,6.400,
0.042,0.397,6.400,
0.085,0.439,6.400,
0.107,0.373,6.400,
0.082,0.436,6.400,
0.082,0.438,6.400,
0.086,0.471,6.400,
0.074,0.391,6.400,
0.068,0.409,6.400,
0.099,0.449,6.400,
0.064,0.505,6.400,
0.097,0.417,6.400,
0.138,0.337,6.400,
0.099,0.344,6.400,
0.141,0.463,6.400,
0.095,0.362,6.400,
0.147,0.361,6.400,
0.114,0.351,6.400,
0.133,0.431,6.400,
0.168,0.388,6.400,
0.217,0.340,6.400,
0.098,0.366,6.400,
0.164,0.349,6.400,
0.111,0.342,6.400,
0.046,0.351,6.400,
0.060,0.329,6.400,
0.060,0.344,6.400,
0.042,0.338,6.400,
0.053,0.347,6.400,
0.062,0.387,6.400,
0.100,0.445,6.400,
0.061,0.395,6.400,
0.068,0.429,6.400,
0.102,0.393,6.400,
0.091,0.392,6.400,
0.059,0.461,6.400,
0.088,0.368,6.400,
0.054,0.444,6.400,
0.067,0.377,6.400,
0.083,0.422,6.400,
0.107,0.343,6.400,
0.059,0.362,6.400,
0.064,0.352,6.400,
0.058,0.360,6.400,
0.067,0.379,6.400,
0.078,0.357,6.400,
0.320,0.534,6.400,
0.157,0.851,6.400,
0.119,0.368,6.400,
0.073,0.377,6.400,
0.102,0.337,6.400,
0.047,0.992,6.400,
0.057,0.353,6.400,
0.044,0.336,6.400,
0.055,0.344,6.400,
0.049,0.344,6.400,
0.057,0.351,6.400,
0.048,0.333,6.400,
0.060,0.350,6.400,
0.042,0.339,6.400,
0.109,0.351,6.400,
0.040,0.340,6.400,
0.091,0.340,6.400,
0.045,0.350,6.400,
0.054,0.371,6.400,
0.072,0.342,6.400,
0.055,0.356,6.400,
0.045,0.373,6.400,
0.092,0.379,6.400,
0.040,0.350,6.400,
0.098,0.352,6.400,
0.079,0.348,6.400,
0.056,0.361,6.400,
0.072,0.349,6.400,
0.055,1.609,6.400,
0.049,0.340,6.400,
0.254,0.349,6.400,
0.269,0.382,6.400,
0.354,0.362,6.400,
0.043,0.353,6.400,
0.057,0.342,6.400,
0.081,0.355,6.400,
0.101,0.340,6.400,
0.082,0.337,6.400,
0.085,0.340,6.400,
0.043,0.358,6.400,
0.092,0.450,6.400,
0.086,0.450,6.400,
0.090,0.402,6.400,
0.061,0.365,6.400,
0.084,0.362,6.400,
0.039,0.423,6.400,
0.108,0.391,6.400,
0.055,0.410,6.400,
0.105,0.405,6.400,
0.053,0.365,6.400,
0.076,0.377,6.400,
0.092,0.378,6.400,
0.132,0.378,6.400,
0.079,0.429,6.400,
0.054,0.521,6.400,
0.066,0.413,6.400,
0.077,0.334,6.400,
0.041,0.350,6.400,
0.059,0.351,6.400,
0.040,0.354,6.400,
0.052,0.336,6.400,
0.040,0.348,6.400,
0.052,0.334,6.400,
0.047,0.346,6.400,
0.052,0.345,6.400,
0.042,0.347,6.400,
0.070,0.330,6.400,
0.046,0.336,6.400,
0.057,0.324,6.400,
0.041,0.344,6.400,
0.103,0.383,6.400,
0.043,0.337,6.400,
0.054,0.346,6.400,
0.150,0.391,6.400,
0.110,0.338,6.400,
0.075,0.396,6.400,
0.145,0.339,6.400,
0.109,0.340,6.400,
0.116,0.335,6.400,
0.127,0.464,6.400,
0.193,0.405,6.400,
0.051,0.343,6.400,
0.077,0.363,6.400,
0.047,0.344,6.400,
0.052,0.352,6.400,
0.041,0.347,6.400,
0.052,0.335,6.400,
0.040,0.350,6.400,
0.094,0.424,6.400,
0.044,0.350,6.400,
0.060,0.375,6.400,
0.046,0.345,6.400,
0.058,0.347,6.400,
0.052,0.342,6.400,
0.059,0.347,6.400,
0.043,0.343,6.400,
0.296,0.415,6.400,
0.155,0.532,6.400,
0.056,0.343,6.400,
0.066,0.342,6.400,
0.135,0.356,6.400,
0.147,0.345,6.400,
0.108,0.344,6.400,
0.056,0.340,6.400,
0.093,0.350,6.400,
0.055,0.345,6.400,
0.067,0.350,6.400,
0.041,0.345,6.400,
0.057,0.355,6.400,
0.045,0.347,6.400,
0.062,0.351,6.400,
0.044,0.346,6.400,
