insert() runtime [ms],get() runtime [ms],memory usage [kB],
6.948,64.024,64.000,
7.230,58.938,64.000,
6.608,57.554,64.000,
6.356,62.453,64.000,
6.692,63.713,64.000,
8.006,62.152,64.000,
6.608,60.818,64.000,
7.739,63.085,64.000,
6.612,63.126,64.000,
7.714,61.303,64.000,
6.480,61.676,64.000,
6.971,61.414,64.000,
7.631,59.937,64.000,
6.915,58.223,64.000,
6.337,66.719,64.000,
7.516,60.204,64.000,
6.391,61.094,64.000,
6.361,65.732,64.000,
10.078,62.188,64.000,
7.793,59.608,64.000,
7.277,57.220,64.000,
9.007,54.579,64.000,
7.859,63.555,64.000,
6.469,62.985,64.000,
6.614,62.866,64.000,
6.445,58.775,64.000,
6.297,61.927,64.000,
6.578,63.896,64.000,
7.190,62.743,64.000,
6.180,57.512,64.000,
6.426,62.843,64.000,
7.641,66.861,64.000,
7.184,59.883,64.000,
7.346,65.496,64.000,
6.409,62.347,64.000,
6.560,58.700,64.000,
6.612,60.248,64.000,
6.267,61.264,64.000,
6.216,62.603,64.000,
7.031,57.941,64.000,
9.262,63.215,64.000,
6.629,62.228,64.000,
6.346,60.534,64.000,
8.055,64.218,64.000,
7.444,67.568,64.000,
6.148,65.457,64.000,
7.666,59.044,64.000,
6.698,56.267,64.000,
6.590,61.522,64.000,
6.771,59.678,64.000,
8.231,57.295,64.000,
8.551,63.948,64.000,
6.498,63.426,64.000,
6.743,65.692,64.000,
6.496,61.510,64.000,
7.952,59.721,64.000,
7.365,60.050,64.000,
6.480,64.767,64.000,
7.449,58.539,64.000,
6.816,57.092,64.000,
6.957,55.172,64.000,
6.294,61.874,64.000,
6.660,61.542,64.000,
8.160,59.497,64.000,
7.913,63.589,64.000,
6.325,63.349,64.000,
7.190,56.648,64.000,
9.362,58.388,64.000,
6.888,58.782,64.000,
6.251,59.304,64.000,
6.495,65.792,64.000,
7.545,60.942,64.000,
6.563,59.881,64.000,
6.303,63.163,64.000,
7.756,59.487,64.000,
6.640,63.763,64.000,
7.113,58.582,64.000,
7.674,63.152,64.000,
6.192,59.718,64.000,
6.263,60.365,64.000,
6.972,60.359,64.000,
6.303,60.888,64.000,
7.088,63.126,64.000,
7.142,60.322,64.000,
8.002,55.276,64.000,
6.353,57.380,64.000,
6.835,61.926,64.000,
7.952,58.924,64.000,
7.478,59.506,64.000,
6.850,63.441,64.000,
6.227,61.845,64.000,
7.569,59.955,64.000,
6.932,61.308,64.000,
6.796,62.108,64.000,
9.306,63.005,64.000,
6.342,60.770,64.000,
7.292,60.087,64.000,
8.961,54.280,64.000,
7.673,66.155,64.000,
6.807,57.869,64.000,
