insert() runtime [ms],get() runtime [ms],memory usage [kB],
357.907,1.083,95.856,
348.917,1.277,95.856,
347.099,1.252,95.856,
350.898,1.116,95.856,
350.988,1.240,95.856,
350.804,1.094,95.856,
348.067,1.122,95.856,
348.210,1.187,95.856,
345.844,1.181,95.856,
354.468,1.194,95.856,
349.500,1.161,95.856,
347.515,1.811,95.856,
348.019,1.103,95.856,
348.538,1.131,95.856,
349.995,1.138,95.856,
345.419,1.113,95.856,
356.437,1.093,95.856,
348.503,1.087,95.856,
345.500,1.256,95.856,
351.283,1.131,95.856,
352.284,1.193,95.856,
349.109,1.300,95.856,
353.860,1.146,95.856,
350.733,1.262,95.856,
357.818,1.131,95.856,
350.240,1.162,95.856,
351.271,1.067,95.856,
351.192,1.130,95.856,
348.107,1.105,95.856,
350.510,1.097,95.856,
348.450,1.206,95.856,
350.920,1.160,95.856,
347.739,1.150,95.856,
352.471,1.103,95.856,
349.798,1.110,95.856,
351.266,1.127,95.856,
351.687,1.110,95.856,
346.825,1.117,95.856,
345.338,1.247,95.856,
346.482,1.101,95.856,
350.008,1.221,95.856,
346.093,1.202,95.856,
349.076,1.096,95.856,
348.886,1.279,95.856,
351.283,1.676,95.856,
348.372,1.270,95.856,
353.312,1.269,95.856,
351.781,1.100,95.856,
351.048,1.133,95.856,
353.574,1.147,95.856,
355.622,1.249,95.856,
349.308,1.280,95.856,
350.946,1.168,95.856,
348.501,1.294,95.856,
350.086,1.238,95.856,
349.110,1.182,95.856,
348.463,1.171,95.856,
346.244,1.228,95.856,
367.003,1.156,95.856,
349.829,1.175,95.856,
350.517,1.115,95.856,
350.241,1.104,95.856,
352.972,1.171,95.856,
353.435,1.094,95.856,
351.838,1.116,95.856,
357.357,1.122,95.856,
352.707,1.130,95.856,
351.573,1.078,95.856,
345.698,1.121,95.856,
347.487,1.130,95.856,
350.194,1.132,95.856,
348.526,1.146,95.856,
350.370,1.142,95.856,
349.775,1.218,95.856,
348.839,1.161,95.856,
347.618,1.278,95.856,
349.859,1.146,95.856,
355.846,1.075,95.856,
349.971,1.182,95.856,
349.259,1.158,95.856,
352.064,1.414,95.856,
347.515,1.177,95.856,
354.743,1.121,95.856,
354.627,1.140,95.856,
353.958,1.153,95.856,
349.048,1.143,95.856,
348.869,1.179,95.856,
351.417,1.204,95.856,
352.154,1.072,95.856,
363.871,1.276,95.856,
348.426,1.117,95.856,
347.313,1.089,95.856,
350.015,1.112,95.856,
348.791,1.103,95.856,
351.633,1.104,95.856,
347.901,1.201,95.856,
351.861,1.135,95.856,
349.459,1.122,95.856,
355.285,1.133,95.856,
351.054,1.081,95.856,
