insert() runtime [ms],get() runtime [ms],memory usage [kB],
38.195,242.663,4.144,
14.931,239.186,4.144,
15.455,234.487,4.144,
14.659,239.690,4.144,
14.893,238.868,4.144,
15.248,234.968,4.144,
14.782,241.251,4.144,
14.797,248.396,4.144,
14.768,238.064,4.144,
14.864,245.705,4.144,
14.914,243.131,4.144,
14.659,241.358,4.144,
14.705,234.983,4.144,
14.828,238.423,4.144,
14.670,241.219,4.144,
14.740,238.167,4.144,
15.029,240.413,4.144,
18.707,239.271,4.144,
14.758,237.261,4.144,
14.745,242.744,4.144,
14.523,239.972,4.144,
14.649,247.438,4.144,
14.564,237.189,4.144,
14.708,236.703,4.144,
15.272,238.492,4.144,
14.688,236.707,4.144,
18.340,239.211,4.144,
14.585,236.897,4.144,
14.767,241.920,4.144,
14.395,236.131,4.144,
14.687,239.206,4.144,
14.391,233.685,4.144,
14.740,252.342,4.144,
15.870,250.402,4.144,
14.812,235.772,4.144,
14.668,240.840,4.144,
14.574,236.847,4.144,
20.312,235.778,4.144,
14.412,229.435,4.144,
14.974,234.323,4.144,
14.473,236.756,4.144,
14.714,239.441,4.144,
14.433,236.873,4.144,
14.674,235.190,4.144,
14.413,257.414,4.144,
14.858,235.994,4.144,
21.128,248.452,4.144,
16.760,255.515,4.144,
16.319,240.118,4.144,
14.971,240.391,4.144,
15.380,239.359,4.144,
15.075,235.922,4.144,
15.675,239.297,4.144,
15.006,237.875,4.144,
15.698,234.299,4.144,
14.975,238.656,4.144,
16.050,235.753,4.144,
14.921,236.249,4.144,
14.889,235.420,4.144,
15.382,237.205,4.144,
15.212,237.031,4.144,
14.939,234.999,4.144,
14.914,244.129,4.144,
15.331,236.916,4.144,
15.519,241.751,4.144,
15.462,236.028,4.144,
15.993,241.474,4.144,
16.239,237.102,4.144,
15.049,236.754,4.144,
15.372,241.264,4.144,
15.101,241.702,4.144,
15.138,233.380,4.144,
16.278,241.627,4.144,
15.050,237.932,4.144,
15.255,239.738,4.144,
104.816,234.514,4.144,
15.017,241.029,4.144,
14.887,237.083,4.144,
15.603,238.966,4.144,
14.786,236.764,4.144,
15.373,236.082,4.144,
14.963,240.686,4.144,
15.878,252.004,4.144,
15.454,241.059,4.144,
16.712,238.767,4.144,
14.975,241.615,4.144,
15.145,238.929,4.144,
14.962,237.840,4.144,
15.869,242.852,4.144,
15.294,238.757,4.144,
15.033,241.586,4.144,
15.013,237.114,4.144,
15.411,236.209,4.144,
14.913,242.470,4.144,
14.909,238.030,4.144,
104.839,237.226,4.144,
15.508,234.339,4.144,
14.719,236.955,4.144,
15.473,235.833,4.144,
14.978,252.484,4.144,
